,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5,category_top6,index_top6,scores_top6,category_top7,index_top7,scores_top7,category_top8,index_top8,scores_top8,category_top9,index_top9,scores_top9,category_top10,index_top10,scores_top10
578,578,Image of Chain Saw,Chain Saw,8887,remote control,761,0.04360038,hammer,587,0.03997649,chain saw,491,0.025057508,rule,769,0.024756294,screwdriver,784,0.012704284,power drill,740,0.012186637,space heater,811,0.012118109,can opener,473,0.008986047,shovel,792,0.008056388,hook,600,0.0074426164
579,579,Image of Chain Saw,Chain Saw,5195,chain saw,491,0.3997752,rule,769,0.0025790092,clumber,216,0.0022250586,groenendael,224,0.0020576613,apiary,410,0.0020238052,mountain bike,671,0.0019035819,Dutch oven,544,0.0019015786,hook,600,0.0018832579,Labrador retriever,208,0.001798052,rifle,764,0.001768914
580,580,Image of Chain Saw,Chain Saw,9120,chain,488,0.4320298,chain saw,491,0.021608224,power drill,740,0.016199281,necklace,679,0.013500899,hook,600,0.004795863,padlock,695,0.004091433,chain mail,490,0.0039077117,tricycle,870,0.0034843755,dock,536,0.003256992,swing,843,0.0030298834
581,581,Image of Chain Saw,Chain Saw,3588,acorn,988,0.14872172,nail,677,0.10567248,lumbermill,634,0.020838726,scabbard,777,0.013868312,hatchet,596,0.012095832,hook,600,0.010670984,tile roof,858,0.010002597,alligator lizard,44,0.009089117,hammer,587,0.00883848,nematode,111,0.0077440212
582,582,Image of Chain Saw,Chain Saw,3195,chain saw,491,0.28887036,power drill,740,0.017084345,vacuum,882,0.01691052,doormat,539,0.01608541,lawn mower,621,0.015689269,joystick,613,0.007728084,hay,958,0.00523774,harvester,595,0.0044071525,projector,745,0.0043571144,plow,730,0.0035946348
583,583,Image of Chain Saw,Chain Saw,2679,chain saw,491,0.34157327,birdhouse,448,0.057310518,hatchet,596,0.011695315,mailbox,637,0.0063986974,padlock,695,0.005190856,pole,733,0.0048926147,triceratops,51,0.00428998,nail,677,0.004276851,lumbermill,634,0.0041515823,mountain bike,671,0.0034758796
584,584,Image of Chain Saw,Chain Saw,7239,pole,733,0.118824236,reel,758,0.060354054,hatchet,596,0.034002393,lumbermill,634,0.021064844,nail,677,0.017008485,worm fence,912,0.0154913,chain saw,491,0.010298075,shovel,792,0.009877172,hammer,587,0.009027509,syringe,845,0.0087203365
585,585,Image of Chain Saw,Chain Saw,2807,chain saw,491,0.15356547,rule,769,0.020175088,swab,840,0.015371579,revolver,763,0.015031149,cleaver,499,0.014932906,rifle,764,0.014469971,scabbard,777,0.013358224,can opener,473,0.010947942,corkscrew,512,0.00887876,hook,600,0.008528856
586,586,Image of Chain Saw,Chain Saw,7430,can opener,473,0.28234378,corkscrew,512,0.026799943,cleaver,499,0.021085994,scabbard,777,0.016751602,letter opener,623,0.016570946,lighter,626,0.014975618,hatchet,596,0.01423746,rule,769,0.012367973,hammer,587,0.010830813,carpenter's kit,477,0.009245731
587,587,Image of Chain Saw,Chain Saw,8013,chain saw,491,0.3988964,picket fence,716,0.0038384674,mountain bike,671,0.0036634633,moped,665,0.003191789,go-kart,573,0.0031688141,lawn mower,621,0.0026430946,power drill,740,0.0024957943,motor scooter,670,0.0021529398,snowmobile,802,0.0020329605,crash helmet,518,0.0019968497
588,588,Image of Chain Saw,Chain Saw,1452,chain saw,491,0.7364664,pole,733,0.006749075,snowplow,803,0.0058856993,tow truck,864,0.0048441575,tractor,866,0.0044684815,street sign,919,0.002436008,harvester,595,0.002115829,forklift,561,0.0020472233,school bus,779,0.0017726612,projectile,744,0.0016856178
589,589,Image of Chain Saw,Chain Saw,7384,rule,769,0.05356478,syringe,845,0.04477994,chain saw,491,0.04469446,corkscrew,512,0.023931563,letter opener,623,0.015756711,scabbard,777,0.0131306145,can opener,473,0.011666572,mousetrap,674,0.008405371,slide rule,798,0.008271458,banjo,420,0.00798221
590,590,Image of Chain Saw,Chain Saw,6427,maze,646,0.08885725,shield,787,0.088393696,book jacket,921,0.028274141,hay,958,0.027019065,pillow,721,0.013234309,comic book,917,0.013167985,prayer rug,741,0.012690287,artichoke,944,0.011884453,gong,577,0.011212631,tray,868,0.010936655
591,591,Image of Chain Saw,Chain Saw,6018,chain saw,491,0.5289509,rule,769,0.067772925,school bus,779,0.0042321193,crane,517,0.004218644,cleaver,499,0.003396322,upright,881,0.0031724207,French loaf,930,0.002800658,snowmobile,802,0.002684133,scabbard,777,0.0026632538,slide rule,798,0.0022978387
592,592,Image of Chain Saw,Chain Saw,4665,chain saw,491,0.3152034,lumbermill,634,0.072355986,thatch,853,0.011927926,worm fence,912,0.0072065657,hammer,587,0.0065883705,power drill,740,0.0053775064,hatchet,596,0.0053394507,plane,726,0.00475506,sturgeon,394,0.003854634,bobsled,450,0.0037053607
593,593,Image of Chain Saw,Chain Saw,9962,chain saw,491,0.33137494,bow,456,0.0047764154,rifle,764,0.0039930544,lumbermill,634,0.0038394274,quill,749,0.0034616936,mountain bike,671,0.0034026424,common iguana,39,0.0032241466,sarong,775,0.003140463,frilled lizard,43,0.0030529725,worm fence,912,0.0027994125
594,594,Image of Chain Saw,Chain Saw,9904,scabbard,777,0.22887182,shovel,792,0.05673147,can opener,473,0.033752702,cleaver,499,0.02285528,buckle,464,0.021596614,spatula,813,0.021374676,letter opener,623,0.01764342,holster,597,0.00800584,plane,726,0.006701082,swab,840,0.005999513
595,595,Image of Chain Saw,Chain Saw,3556,rule,769,0.1455804,hammer,587,0.0783343,chain saw,491,0.019794678,shovel,792,0.0136823915,trailer truck,867,0.012436433,pole,733,0.0117420405,broom,462,0.011690277,lighter,626,0.010837411,ballpoint,418,0.010596632,spatula,813,0.009567746
596,596,Image of Chain Saw,Chain Saw,1679,chain saw,491,0.0881475,lawn mower,621,0.04000992,hammer,587,0.02746847,rifle,764,0.022350574,power drill,740,0.020532234,banjo,420,0.015638089,vacuum,882,0.010879649,forklift,561,0.008374273,hatchet,596,0.008262339,harvester,595,0.008231102
597,597,Image of Chain Saw,Chain Saw,5525,chain,488,0.82433593,rule,769,0.017235873,necklace,679,0.011298395,drum,541,0.007607846,whistle,902,0.003347131,scale,778,0.0029837096,chain mail,490,0.0026218821,barrel,427,0.002497417,syringe,845,0.0017300512,padlock,695,0.0013390434
598,598,Image of Chain Saw,Chain Saw,3736,chain saw,491,0.17137608,ocarina,684,0.061505813,hatchet,596,0.043472234,birdhouse,448,0.03404393,fox squirrel,335,0.022109004,pole,733,0.01508154,flute,558,0.008721867,necklace,679,0.007022683,chickadee,19,0.0069606747,great grey owl,24,0.006543102
599,599,Image of Chain Saw,Chain Saw,6233,chain saw,491,0.10541435,mountain bike,671,0.031012638,assault rifle,413,0.030532314,rifle,764,0.02331441,picket fence,716,0.014821247,unicycle,880,0.014004477,shovel,792,0.0123314075,revolver,763,0.01148456,worm fence,912,0.010311516,flute,558,0.0098844385
600,600,Image of Chain Saw,Chain Saw,7218,chain mail,490,0.77879906,chain,488,0.0052614775,chainlink fence,489,0.0019412674,strainer,828,0.00091609306,necklace,679,0.0005942284,honeycomb,599,0.0005209603,whistle,902,0.0005206335,microphone,650,0.000507411,window screen,904,0.00048485564,padlock,695,0.00046070662
601,601,Image of Chain Saw,Chain Saw,2000,letter opener,623,0.05891145,corkscrew,512,0.056506366,can opener,473,0.050787993,hammer,587,0.045695398,scabbard,777,0.030283183,carpenter's kit,477,0.022340523,screwdriver,784,0.019430703,shovel,792,0.014844891,hook,600,0.012724442,hatchet,596,0.01269508
602,602,Image of Chain Saw,Chain Saw,7167,scabbard,777,0.09127875,rule,769,0.081142776,can opener,473,0.04243814,hammer,587,0.026780345,letter opener,623,0.024210496,hook,600,0.013291927,corkscrew,512,0.013123156,slug,114,0.009493795,shovel,792,0.008715832,starfish,327,0.006992204
603,603,Image of Chain Saw,Chain Saw,1323,holster,597,0.07977179,power drill,740,0.05863856,chain saw,491,0.04021295,revolver,763,0.026671283,hook,600,0.019382307,hatchet,596,0.01658,hand blower,589,0.014144624,padlock,695,0.0124127185,corkscrew,512,0.012369323,scabbard,777,0.01069525
604,604,Image of Chain Saw,Chain Saw,6339,chain saw,491,0.50532246,lawn mower,621,0.01573319,harvester,595,0.012460535,snowmobile,802,0.0046637533,street sign,919,0.0044807163,pole,733,0.003833121,crane,517,0.0032297897,power drill,740,0.0032047809,mountain bike,671,0.0025311378,stretcher,830,0.002424774
605,605,Image of Chain Saw,Chain Saw,7200,chain,488,0.526619,hook,600,0.016220843,tile roof,858,0.009979624,knot,616,0.009803006,padlock,695,0.0037511494,chain mail,490,0.0034312746,manhole cover,640,0.002500771,neck brace,678,0.0022872437,tricycle,870,0.0020891016,necklace,679,0.0020603528
606,606,Image of Chain Saw,Chain Saw,3111,chain saw,491,0.11844718,umbrella,879,0.0036090426,sarong,775,0.0032441653,cowboy boot,514,0.0030895344,cowboy hat,515,0.0030105547,paddle,693,0.0029369118,miniskirt,655,0.0027604115,mountain bike,671,0.0027210496,swing,843,0.0027155725,shield,787,0.0025592188
607,607,Image of Chain Saw,Chain Saw,2224,chain saw,491,0.50274503,ski,795,0.01649057,mountain bike,671,0.015405373,bow,456,0.012600553,gar,395,0.011308879,unicycle,880,0.0063372506,power drill,740,0.0062855,hatchet,596,0.004134989,bicycle-built-for-two,444,0.0036444527,revolver,763,0.0034567136
608,608,Image of Chain Saw,Chain Saw,9047,chain saw,491,0.46050203,letter opener,623,0.006216543,gar,395,0.005680316,scabbard,777,0.004235047,can opener,473,0.0029426853,hook,600,0.0024420184,leatherback turtle,34,0.0022329765,rule,769,0.0020377145,hammer,587,0.001917029,barrel,427,0.0019089124
609,609,Image of Chain Saw,Chain Saw,8694,chain,488,0.33782053,hook,600,0.039044097,padlock,695,0.03263644,chain mail,490,0.017511459,combination lock,507,0.0057962406,necklace,679,0.0038668867,corkscrew,512,0.002162773,nail,677,0.0021373923,screw,783,0.002018704,whistle,902,0.0015252989
610,610,Image of Chain Saw,Chain Saw,2448,chain saw,491,0.12255889,assault rifle,413,0.03377906,rifle,764,0.027049428,pole,733,0.01612716,holster,597,0.015133374,seat belt,785,0.013611987,revolver,763,0.012187158,hatchet,596,0.0098484885,military uniform,652,0.0066831303,neck brace,678,0.005555262
611,611,Image of Chain Saw,Chain Saw,1558,rule,769,0.2588123,stinkhorn,994,0.007609436,slug,114,0.005824498,barracouta,389,0.005195727,chain saw,491,0.004279307,tench,0,0.0039566797,matchstick,644,0.00381933,gar,395,0.0036888174,hatchet,596,0.0035519053,mushroom,947,0.003375766
612,612,Image of Chain Saw,Chain Saw,7912,chain,488,0.38049102,cleaver,499,0.09153307,padlock,695,0.033091523,necklace,679,0.030501306,corkscrew,512,0.023203637,hatchet,596,0.020328833,letter opener,623,0.01601891,hook,600,0.01325984,can opener,473,0.012471323,hammer,587,0.0108065875
613,613,Image of Chain Saw,Chain Saw,7784,chain saw,491,0.2173201,mitten,658,0.005925818,European fire salamander,25,0.0037311127,eft,27,0.00360433,sandal,774,0.0033615537,spotted salamander,28,0.0032491775,sock,806,0.0032491526,swimming trunks,842,0.0029145249,reel,758,0.0028820783,Loafer,630,0.0028001966
614,614,Image of Chain Saw,Chain Saw,9526,rule,769,0.14022985,corkscrew,512,0.11117152,hatchet,596,0.019742206,hammer,587,0.018896017,chest,492,0.01586862,can opener,473,0.011319294,hook,600,0.011280289,buckle,464,0.01116426,scabbard,777,0.010629133,nail,677,0.009720728
615,615,Image of Chain Saw,Chain Saw,8845,chain saw,491,0.5265168,hay,958,0.035914075,rule,769,0.020375388,thresher,856,0.008367981,thatch,853,0.007822104,plow,730,0.0039300025,assault rifle,413,0.003119675,shovel,792,0.0026415982,ant,310,0.0021866616,guillotine,583,0.0021293638
616,616,Image of Chain Saw,Chain Saw,2705,lawn mower,621,0.07468351,chain saw,491,0.044136975,moped,665,0.037797857,vacuum,882,0.035950407,motor scooter,670,0.028826399,bow,456,0.024276791,harvester,595,0.021653371,crash helmet,518,0.0052322447,power drill,740,0.004915264,disk brake,535,0.0047491943
617,617,Image of Chain Saw,Chain Saw,7250,chain,488,0.15262413,hatchet,596,0.038029104,cleaver,499,0.028396776,hammer,587,0.026575075,flute,558,0.025760261,necklace,679,0.02402215,chain mail,490,0.024011122,plane,726,0.017933782,nail,677,0.016028551,letter opener,623,0.01438195
618,618,Image of Chain Saw,Chain Saw,1488,chain,488,0.4038673,hook,600,0.026624678,padlock,695,0.024633078,knot,616,0.0068711177,orangutan,365,0.0051479815,swing,843,0.0047429684,necklace,679,0.0046543614,schooner,780,0.004031646,pole,733,0.0037855643,combination lock,507,0.0028807241
619,619,Image of Chain Saw,Chain Saw,9270,shovel,792,0.10553116,syringe,845,0.08792314,broom,462,0.03719818,chain saw,491,0.029795302,hatchet,596,0.017043265,paddle,693,0.013548957,swab,840,0.0134877255,mousetrap,674,0.013309259,hammer,587,0.007874069,power drill,740,0.005787941
620,620,Image of Chain Saw,Chain Saw,8548,chain saw,491,0.3291514,power drill,740,0.015666407,chain,488,0.015377994,bow,456,0.009324043,letter opener,623,0.0072538564,scabbard,777,0.0066557666,hand blower,589,0.006052914,necklace,679,0.005096154,carpenter's kit,477,0.0044904617,padlock,695,0.004284755
621,621,Image of Chain Saw,Chain Saw,7904,chain saw,491,0.1047223,corkscrew,512,0.033220816,screwdriver,784,0.019730724,hammer,587,0.018791106,can opener,473,0.014399814,bow,456,0.012688397,scabbard,777,0.010067568,hand blower,589,0.009911022,power drill,740,0.009789653,syringe,845,0.007661526
622,622,Image of Chain Saw,Chain Saw,3515,chain saw,491,0.19104517,rifle,764,0.044597346,assault rifle,413,0.02939366,vacuum,882,0.024598854,lumbermill,634,0.020101752,power drill,740,0.018550819,joystick,613,0.014413197,mountain bike,671,0.010671263,hammer,587,0.008403017,projector,745,0.0063685332
623,623,Image of Chain Saw,Chain Saw,5580,swab,840,0.054373384,chain saw,491,0.044321723,rule,769,0.028744796,broom,462,0.008423438,sundial,835,0.0066895643,lumbermill,634,0.004295812,breakwater,460,0.0041831476,hammer,587,0.0033574507,slide rule,798,0.0032372058,pole,733,0.00301002
624,624,Image of Chain Saw,Chain Saw,8755,assault rifle,413,0.1719985,rifle,764,0.14752218,revolver,763,0.07274427,scabbard,777,0.025765095,corkscrew,512,0.020080807,hook,600,0.0118965935,holster,597,0.010839114,hatchet,596,0.010415619,can opener,473,0.010302051,letter opener,623,0.008703801
625,625,Image of Chain Saw,Chain Saw,6995,scabbard,777,0.11520867,rule,769,0.065270096,chest,492,0.023905013,cleaver,499,0.019265171,letter opener,623,0.018688139,chain saw,491,0.017856909,swab,840,0.017226601,barracouta,389,0.014573754,corkscrew,512,0.012968209,can opener,473,0.012098396
626,626,Image of Chain Saw,Chain Saw,5053,golf ball,574,0.05716915,lawn mower,621,0.05586305,vacuum,882,0.03210306,hammer,587,0.023400772,baseball,429,0.01855336,chain saw,491,0.017493976,pole,733,0.016768366,reel,758,0.015094045,hatchet,596,0.01472838,shovel,792,0.014358355
627,627,Image of Chain Saw,Chain Saw,1674,chain saw,491,0.4133321,bicycle-built-for-two,444,0.0029136203,mountain bike,671,0.0024970262,mountain tent,672,0.0024221956,harvester,595,0.0018069027,lumbermill,634,0.0015850025,rule,769,0.0014554798,power drill,740,0.0013534005,Chesapeake Bay retriever,209,0.001310308,bloodhound,163,0.0012995998
628,628,Image of Chain Saw,Chain Saw,8936,chain saw,491,0.48882475,corkscrew,512,0.031750847,syringe,845,0.019697553,bow,456,0.01646055,mailbox,637,0.007258552,tricycle,870,0.0047242036,birdhouse,448,0.0037800942,mountain bike,671,0.0032575822,loupe,633,0.0030564207,crane,517,0.0027159986
629,629,Image of Chain Saw,Chain Saw,1952,chain saw,491,0.67356,hatchet,596,0.02239393,pole,733,0.01321082,rule,769,0.010197179,fox squirrel,335,0.005133504,street sign,919,0.0050813355,mountain bike,671,0.004558004,birdhouse,448,0.0043947124,syringe,845,0.0032525556,slug,114,0.0024676905
630,630,Image of Chain Saw,Chain Saw,1253,pole,733,0.04203349,slug,114,0.041146923,hatchet,596,0.032138694,drumstick,542,0.0317329,lighter,626,0.028134283,reel,758,0.02416618,golf ball,574,0.02317577,paddle,693,0.01966603,scabbard,777,0.017318621,ocarina,684,0.016965915
631,631,Image of Chain Saw,Chain Saw,4339,chain saw,491,0.50583756,rule,769,0.0052530603,rifle,764,0.004844421,assault rifle,413,0.0042247344,hook,600,0.0024834154,hammer,587,0.0023461212,hatchet,596,0.0017939416,crane,517,0.001787546,bow,456,0.0013792503,mountain bike,671,0.0013151764
632,632,Image of Chain Saw,Chain Saw,4434,chain,488,0.21887599,tray,868,0.08542337,chest,492,0.06777653,crate,519,0.051456936,safe,771,0.011884186,prayer rug,741,0.00918764,file,553,0.0080782445,sea snake,65,0.0051590214,medicine chest,648,0.0049588257,safety pin,772,0.0046621053
633,633,Image of Chain Saw,Chain Saw,9514,chain,488,0.07443655,rule,769,0.06652677,fountain pen,563,0.02755134,flute,558,0.023993282,hook,600,0.023499765,letter opener,623,0.02093696,plane,726,0.016081326,bassoon,432,0.013494121,whistle,902,0.0128329,oboe,683,0.008158993
634,634,Image of Chain Saw,Chain Saw,4128,scabbard,777,0.12619352,broom,462,0.08679678,vacuum,882,0.02949166,rule,769,0.024848936,pencil box,709,0.017728887,hook,600,0.012408311,letter opener,623,0.011293864,hammer,587,0.009376663,hair slide,584,0.008669501,prayer rug,741,0.008555002
635,635,Image of Chain Saw,Chain Saw,6179,sandal,774,0.060220037,swab,840,0.05094681,hook,600,0.03257637,vacuum,882,0.02979856,racket,752,0.016509796,can opener,473,0.016117854,disk brake,535,0.015921315,joystick,613,0.014262037,digital watch,531,0.013210855,screwdriver,784,0.009453256
636,636,Image of Chain Saw,Chain Saw,8671,chain saw,491,0.3337475,rule,769,0.0127433725,plow,730,0.0105543565,hook,600,0.008518597,hammer,587,0.0066149393,revolver,763,0.0063933325,power drill,740,0.005906071,moped,665,0.005015895,shovel,792,0.0049478076,reel,758,0.0048361155
637,637,Image of Chain Saw,Chain Saw,7752,chain,488,0.29726702,cinema,498,0.02534545,chain mail,490,0.02437523,padlock,695,0.01274576,chainlink fence,489,0.0106523475,doormat,539,0.009530598,centipede,79,0.008672317,crate,519,0.0076570874,hotdog,934,0.0066732615,hook,600,0.0059644184
638,638,Image of Chain Saw,Chain Saw,8498,bannister,421,0.057270132,mountain bike,671,0.046431076,stone wall,825,0.0371416,balance beam,416,0.03280599,hatchet,596,0.032211393,hen-of-the-woods,996,0.021968901,crutch,523,0.017191496,parallel bars,702,0.01691318,suspension bridge,839,0.013254769,mushroom,947,0.013212295
639,639,Image of Chain Saw,Chain Saw,7143,letter opener,623,0.08326467,can opener,473,0.082253024,rule,769,0.048817776,hook,600,0.039495684,corkscrew,512,0.020172596,bow,456,0.018776407,chain,488,0.017671626,ladle,618,0.017215777,cleaver,499,0.012326522,hammer,587,0.011846545
640,640,Image of Chain Saw,Chain Saw,2448,chain saw,491,0.12255889,assault rifle,413,0.03377906,rifle,764,0.027049428,pole,733,0.01612716,holster,597,0.015133374,seat belt,785,0.013611987,revolver,763,0.012187158,hatchet,596,0.0098484885,military uniform,652,0.0066831303,neck brace,678,0.005555262
641,641,Image of Chain Saw,Chain Saw,8521,book jacket,921,0.4100745,comic book,917,0.2975509,envelope,549,0.013786498,tray,868,0.008711919,wallet,893,0.0084749,sundial,835,0.005031223,pillow,721,0.0034239127,packet,692,0.003152957,brass,458,0.0030063984,chest,492,0.0026445081
642,642,Image of Chain Saw,Chain Saw,7776,chain,488,0.5825308,necklace,679,0.041545372,padlock,695,0.035491392,chain mail,490,0.0049768058,whistle,902,0.003183317,purse,748,0.0029316626,boa constrictor,61,0.0020611347,combination lock,507,0.0018122898,ladle,618,0.0014366722,safety pin,772,0.0013386119
643,643,Image of Chain Saw,Chain Saw,8237,hammer,587,0.2532241,carpenter's kit,477,0.06964892,hatchet,596,0.04665762,disk brake,535,0.030717198,letter opener,623,0.015669987,screwdriver,784,0.012619072,chain,488,0.011490281,harp,594,0.011224403,nail,677,0.010414565,wooden spoon,910,0.010290213
644,644,Image of Chain Saw,Chain Saw,2072,chain,488,0.43901265,motor scooter,670,0.031400785,moped,665,0.022251256,lawn mower,621,0.013692924,necklace,679,0.009741142,tow truck,864,0.007479003,vacuum,882,0.0057782317,power drill,740,0.005107787,maze,646,0.0046121427,harvester,595,0.0040472136
645,645,Image of Chain Saw,Chain Saw,4027,rule,769,0.49874893,chain saw,491,0.09471901,pencil sharpener,710,0.00921396,hook,600,0.0051420215,power drill,740,0.0044003883,can opener,473,0.003664971,hammer,587,0.0033941083,screwdriver,784,0.003314948,rubber eraser,767,0.0028099825,corkscrew,512,0.0027825462
646,646,Image of Chain Saw,Chain Saw,5187,chain saw,491,0.42852762,lawn mower,621,0.016853727,park bench,703,0.0056224987,rule,769,0.0053591505,tricycle,870,0.0035930544,harvester,595,0.0032235773,go-kart,573,0.003022072,plow,730,0.0027152712,spotlight,818,0.0025451418,tractor,866,0.0023900676
647,647,Image of Chain Saw,Chain Saw,7168,alligator lizard,44,0.35357445,frilled lizard,43,0.018577088,hatchet,596,0.017970437,whiptail,41,0.015546617,agama,42,0.014088415,banded gecko,38,0.01089437,hammer,587,0.008810012,birdhouse,448,0.008153786,lumbermill,634,0.006502188,American chameleon,40,0.0052654515
648,648,Image of Chain Saw,Chain Saw,7019,chain saw,491,0.26301497,rule,769,0.033307914,padlock,695,0.0139195975,vacuum,882,0.010684862,screwdriver,784,0.010439436,hook,600,0.009495042,broom,462,0.009020477,hammer,587,0.008570513,power drill,740,0.0068996507,ant,310,0.00579671
649,649,Image of Chain Saw,Chain Saw,3190,chain,488,0.7494266,tray,868,0.0075600925,necklace,679,0.0056066033,sandal,774,0.0035483623,hair slide,584,0.0025049746,pick,714,0.0024424344,padlock,695,0.002380306,running shoe,770,0.002312799,spotted salamander,28,0.0022630345,sombrero,808,0.0019884964
650,650,Image of Chain Saw,Chain Saw,6142,chain saw,491,0.65028435,lawn mower,621,0.0064117503,go-kart,573,0.004277989,worm fence,912,0.002796566,lumbermill,634,0.0026101486,bow,456,0.0025341676,racer,751,0.0024099445,hook,600,0.0019192128,plane,726,0.0018455576,stretcher,830,0.0018032534
651,651,Image of Chain Saw,Chain Saw,4739,chain saw,491,0.5760094,suspension bridge,839,0.008055264,pole,733,0.0068166642,lumbermill,634,0.006447469,mountain bike,671,0.005649163,worm fence,912,0.0034238293,balance beam,416,0.0032272611,mountain tent,672,0.0031109313,valley,979,0.0028560578,tusker,101,0.0018730351
652,652,Image of Chain Saw,Chain Saw,4584,chain,488,0.14586465,scabbard,777,0.041634466,chain mail,490,0.03445838,chain saw,491,0.025492892,rifle,764,0.013630855,assault rifle,413,0.013193101,letter opener,623,0.010118458,drumstick,542,0.009640106,necklace,679,0.009586722,whistle,902,0.0085708685
653,653,Image of Chain Saw,Chain Saw,7762,revolver,763,0.07607038,rule,769,0.02104525,chain saw,491,0.016582469,slide rule,798,0.011138582,rifle,764,0.009640045,assault rifle,413,0.009406563,holster,597,0.0076893563,cleaver,499,0.0042279847,scabbard,777,0.0038255441,projectile,744,0.0035690644
654,654,Image of Chain Saw,Chain Saw,1605,chain,488,0.237253,syringe,845,0.05455442,rule,769,0.04325561,scabbard,777,0.0145785175,knot,616,0.009990375,necklace,679,0.00840885,letter opener,623,0.0076806103,whistle,902,0.0073982677,chain saw,491,0.007093479,hook,600,0.0062746634
655,655,Image of Chain Saw,Chain Saw,7244,chain saw,491,0.10904649,assault rifle,413,0.080807924,rifle,764,0.059756454,harvester,595,0.021115849,revolver,763,0.013282215,barrow,428,0.0129431635,shovel,792,0.011799651,stretcher,830,0.011118411,lawn mower,621,0.008356916,canoe,472,0.007610287
656,656,Image of Chain Saw,Chain Saw,3455,rule,769,0.14312682,nail,677,0.06997005,plane,726,0.041456394,hammer,587,0.039520144,chain saw,491,0.027474308,screwdriver,784,0.026688896,knot,616,0.02238756,hook,600,0.017353395,buckle,464,0.01609245,necklace,679,0.015993115
657,657,Image of Chain Saw,Chain Saw,8825,hatchet,596,0.13315736,chain saw,491,0.02584814,letter opener,623,0.016650392,hen-of-the-woods,996,0.015299008,bow,456,0.013231514,shovel,792,0.012696694,mountain bike,671,0.012049032,mushroom,947,0.011637556,flute,558,0.011598547,canoe,472,0.009991346
658,658,Image of Chain Saw,Chain Saw,7356,rule,769,0.22757822,chain saw,491,0.05105835,nail,677,0.028642977,hook,600,0.010863017,screw,783,0.009443106,hammer,587,0.008955822,chest,492,0.005494697,crate,519,0.005116166,chain,488,0.0038244985,wooden spoon,910,0.0037413216
659,659,Image of Chain Saw,Chain Saw,8399,valley,979,0.1642388,cliff,972,0.07888155,chain,488,0.023128206,lakeside,975,0.014949584,spider monkey,381,0.013786645,orangutan,365,0.011873157,guenon,370,0.010926695,pole,733,0.010858156,steel arch bridge,821,0.010744681,worm fence,912,0.0106416205
660,660,Image of Chain Saw,Chain Saw,9759,rule,769,0.4910843,slide rule,798,0.10651309,chain saw,491,0.021218231,lumbermill,634,0.006223035,space shuttle,812,0.005282925,syringe,845,0.004980643,guillotine,583,0.0042578485,pencil sharpener,710,0.0039583133,letter opener,623,0.003515505,rubber eraser,767,0.0028063501
661,661,Image of Chain Saw,Chain Saw,3270,chain saw,491,0.20950842,lumbermill,634,0.123001836,birdhouse,448,0.017813556,pole,733,0.0155196395,nail,677,0.015483764,worm fence,912,0.01530515,park bench,703,0.013851933,suspension bridge,839,0.012269358,hatchet,596,0.01140991,tile roof,858,0.010272173
662,662,Image of Chain Saw,Chain Saw,7015,rule,769,0.2975273,ladle,618,0.014520735,hook,600,0.008577995,ballpoint,418,0.0070281867,wooden spoon,910,0.006299877,slide rule,798,0.005991974,letter opener,623,0.005101856,spatula,813,0.004569355,chain,488,0.004495031,rubber eraser,767,0.004362654
663,663,Image of Chain Saw,Chain Saw,8784,rule,769,0.12887615,sock,806,0.074900925,hook,600,0.056895368,letter opener,623,0.025767086,Christmas stocking,496,0.012164389,chain saw,491,0.011577592,bib,443,0.0111074075,ladle,618,0.009123117,corkscrew,512,0.008434684,Band Aid,419,0.008240331
664,664,Image of Chain Saw,Chain Saw,1119,hammer,587,0.18120691,rule,769,0.15595604,hook,600,0.019947268,screwdriver,784,0.01903856,letter opener,623,0.01588109,nail,677,0.014538059,wooden spoon,910,0.011187164,hatchet,596,0.009822839,plane,726,0.008273747,can opener,473,0.008226209
665,665,Image of Chain Saw,Chain Saw,4832,chain saw,491,0.506467,canoe,472,0.004980793,bow,456,0.004204772,power drill,740,0.0031708602,barrow,428,0.002414073,cowboy hat,515,0.002089563,stretcher,830,0.0018976814,head cabbage,936,0.0018180348,triceratops,51,0.0017630907,lumbermill,634,0.0017213646
666,666,Image of Chain Saw,Chain Saw,4778,boa constrictor,61,0.077863276,chain saw,491,0.06925772,rock python,62,0.04843499,leopard,288,0.034196075,birdhouse,448,0.019548763,lesser panda,387,0.015342239,marmoset,377,0.012268008,porcupine,334,0.010139886,langur,374,0.00985929,hornbill,93,0.009466089
667,667,Image of Chain Saw,Chain Saw,5065,chain saw,491,0.44660544,ski,795,0.034825277,lawn mower,621,0.008106345,hammer,587,0.0050861062,hatchet,596,0.005025049,scabbard,777,0.004953429,reel,758,0.0034520815,swing,843,0.0034071538,baseball,429,0.0032840548,shovel,792,0.0032271054
668,668,Image of Chain Saw,Chain Saw,3290,chain saw,491,0.27614242,power drill,740,0.008062552,quill,749,0.005865784,rule,769,0.0057048537,submarine,833,0.0044068093,plow,730,0.004189695,cleaver,499,0.003721165,thresher,856,0.0036266781,hay,958,0.003509597,lumbermill,634,0.0028140815
