,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5,category_top6,index_top6,scores_top6,category_top7,index_top7,scores_top7,category_top8,index_top8,scores_top8,category_top9,index_top9,scores_top9,category_top10,index_top10,scores_top10
1107,1107,Image of Church,Church,3341,coral reef,973,0.03527221,park bench,703,0.021674564,pot,738,0.01901079,fountain,562,0.017310258,velvet,885,0.015612104,picket fence,716,0.012683802,greenhouse,580,0.011889504,lakeside,975,0.011142945,tray,868,0.009552998,boathouse,449,0.008215208
1108,1108,Image of Church,Church,9887,pillow,721,0.053790707,strawberry,949,0.051226832,tray,868,0.046003796,mitten,658,0.043040134,bib,443,0.036867723,purse,748,0.035707977,wool,911,0.03353202,hair slide,584,0.0297259,thimble,855,0.0198648,bakery,415,0.017017769
1109,1109,Image of Church,Church,2655,honeycomb,599,0.037519667,bubble,971,0.036185935,velvet,885,0.028756656,coral reef,973,0.023644278,shower curtain,794,0.014757913,switch,844,0.013768461,nail,677,0.012087774,coral fungus,991,0.011652511,Petri dish,712,0.009619559,lens cap,622,0.009597567
1110,1110,Image of Church,Church,8369,dishrag,533,0.42685816,tile roof,858,0.07744026,poncho,735,0.025564343,wool,911,0.015116155,doormat,539,0.012514858,chain mail,490,0.012227536,stole,824,0.010297612,window screen,904,0.006012688,bib,443,0.005122943,cardigan,474,0.0050671278
1111,1111,Image of Church,Church,4636,crash helmet,518,0.5887587,go-kart,573,0.022708228,motor scooter,670,0.016472582,mountain bike,671,0.016200325,snowmobile,802,0.008945679,speedboat,814,0.0031277682,amphibian,408,0.0030117747,moped,665,0.0027771562,bicycle-built-for-two,444,0.002707919,lawn mower,621,0.0021477002
1112,1112,Image of Church,Church,3867,confectionery,509,0.11820332,doormat,539,0.040147774,swimming trunks,842,0.034473483,bathing cap,433,0.030472582,sarong,775,0.02180378,scoreboard,781,0.021633733,sunglass,836,0.019888217,tobacco shop,860,0.017964372,maillot tank suit,639,0.017434916,bikini,445,0.0168773
1113,1113,Image of Church,Church,3797,football helmet,560,0.04117244,swimming trunks,842,0.03453868,knee pad,615,0.029145613,maillot,638,0.018703327,gasmask,570,0.013738345,bathing cap,433,0.013363614,crash helmet,518,0.010885033,ballplayer,981,0.00943633,racket,752,0.008986595,brassiere,459,0.008757591
1114,1114,Image of Church,Church,8881,coral reef,973,0.22760211,cauliflower,938,0.19087857,broccoli,937,0.095861495,coral fungus,991,0.031481467,brain coral,109,0.010893689,sea snake,65,0.00592032,pot,738,0.0051643956,hen-of-the-woods,996,0.0049079615,velvet,885,0.004657389,sea anemone,108,0.0046017263
1115,1115,Image of Church,Church,1513,bearskin,439,0.08325646,military uniform,652,0.055795964,swimming trunks,842,0.03743564,maillot,638,0.03479695,volleyball,890,0.028183945,knee pad,615,0.025144886,bikini,445,0.013455012,miniskirt,655,0.008842317,pole,733,0.008762631,pajama,697,0.00724854
1116,1116,Image of Church,Church,1512,dingo,273,0.1360108,basenji,253,0.04979698,tile roof,858,0.0383368,maze,646,0.033790816,Chihuahua,151,0.016850444,tennis ball,852,0.010361567,kelpie,227,0.010216089,doormat,539,0.009850455,Ibizan hound,173,0.008010114,dhole,274,0.007630563
1117,1117,Image of Church,Church,4253,coil,506,0.15902616,maraca,641,0.13834569,confectionery,509,0.03456499,necklace,679,0.020958584,knot,616,0.016535157,ice cream,928,0.011709709,wool,911,0.0094075175,tray,868,0.008665291,trifle,927,0.007814288,wooden spoon,910,0.007090167
1118,1118,Image of Church,Church,4359,handkerchief,591,0.16305429,wallet,893,0.057200983,poncho,735,0.031933095,stole,824,0.02004467,hair slide,584,0.016239652,packet,692,0.015238677,apron,411,0.014290205,envelope,549,0.012755167,ice lolly,929,0.010834346,safety pin,772,0.010800955
1119,1119,Image of Church,Church,7089,strawberry,949,0.24311778,coil,506,0.046910353,coral reef,973,0.03876074,pot,738,0.032922097,trifle,927,0.032380525,greenhouse,580,0.01086253,buckeye,990,0.010057962,brain coral,109,0.0055515836,coral fungus,991,0.005532227,daisy,985,0.005346605
1120,1120,Image of Church,Church,6170,balloon,417,0.08339304,bubble,971,0.064732485,coil,506,0.048903387,spotlight,818,0.022041308,velvet,885,0.018000776,jellyfish,107,0.017963197,ice cream,928,0.013960134,candle,470,0.013248092,shower curtain,794,0.011758985,confectionery,509,0.01162017
1121,1121,Image of Church,Church,8045,wool,911,0.61062104,pillow,721,0.07609077,purse,748,0.020887557,bib,443,0.01423961,wallet,893,0.009815917,wooden spoon,910,0.0058477293,tray,868,0.00518696,doormat,539,0.0040599974,quilt,750,0.0039854436,hair slide,584,0.0033591895
1122,1122,Image of Church,Church,1757,poncho,735,0.17942984,dishrag,533,0.077698134,wool,911,0.041114856,velvet,885,0.036464807,prayer rug,741,0.01862219,doormat,539,0.017682148,mitten,658,0.01717924,pillow,721,0.012055739,jigsaw puzzle,611,0.011608528,greenhouse,580,0.010098875
1123,1123,Image of Church,Church,3605,daisy,985,0.06689879,sea anemone,108,0.064743645,pot,738,0.03451065,buckeye,990,0.033419363,coil,506,0.028972283,broccoli,937,0.025648406,earthstar,995,0.0251864,hip,989,0.020928875,coral reef,973,0.01933479,greenhouse,580,0.013099564
1124,1124,Image of Church,Church,7763,confectionery,509,0.16216378,shopping basket,790,0.12108325,grocery store,582,0.10007089,tobacco shop,860,0.0316206,packet,692,0.02706951,paper towel,700,0.024518095,shopping cart,791,0.024326015,sarong,775,0.023715893,prayer rug,741,0.013369113,shoe shop,788,0.00955712
1125,1125,Image of Church,Church,9340,apron,411,0.22698404,ice cream,928,0.046149667,bib,443,0.04146817,pajama,697,0.026128178,tray,868,0.023550238,doormat,539,0.020386115,trifle,927,0.018413706,poncho,735,0.01828461,sarong,775,0.012941698,bubble,971,0.008728609
1126,1126,Image of Church,Church,7287,hair slide,584,0.47850397,wig,903,0.050041847,lipstick,629,0.041395076,Band Aid,419,0.028061446,kimono,614,0.026790429,bow tie,457,0.014269993,feather boa,552,0.012535208,hair spray,585,0.008615495,bonnet,452,0.0071714357,mask,643,0.0059562083
1127,1127,Image of Church,Church,9106,backpack,414,0.10672981,Christmas stocking,496,0.105541214,wool,911,0.052981034,poncho,735,0.046094596,toyshop,865,0.026828865,teddy,850,0.02560944,water bottle,898,0.016754355,stole,824,0.012526727,mailbag,636,0.01233066,ballpoint,418,0.011721644
1128,1128,Image of Church,Church,6822,pinwheel,723,0.106044196,swab,840,0.0507129,bakery,415,0.025295125,dishrag,533,0.025019594,tray,868,0.019823324,candle,470,0.017717121,confectionery,509,0.014598679,trifle,927,0.01340125,wool,911,0.012835181,grocery store,582,0.011078626
1129,1129,Image of Church,Church,6979,pinwheel,723,0.06284713,confectionery,509,0.054389115,coil,506,0.054073524,bakery,415,0.0405466,maraca,641,0.030171003,trifle,927,0.022018943,ice cream,928,0.012995225,rubber eraser,767,0.0120574,sombrero,808,0.011613039,strawberry,949,0.011344382
1130,1130,Image of Church,Church,6146,wig,903,0.14298692,lipstick,629,0.02371456,mask,643,0.015353275,bikini,445,0.012547107,pick,714,0.009483864,maillot,638,0.009172551,groenendael,224,0.007810559,sarong,775,0.0071365936,maillot tank suit,639,0.0070996485,hair spray,585,0.0061099827
1131,1131,Image of Church,Church,8139,maillot,638,0.36264336,maillot tank suit,639,0.25319794,gown,578,0.032224514,miniskirt,655,0.011528083,bikini,445,0.0068258434,pajama,697,0.005022041,bathing cap,433,0.004769101,feather boa,552,0.0035511658,balance beam,416,0.003401033,velvet,885,0.002796305
1132,1132,Image of Church,Church,3358,wine bottle,907,0.15225953,paintbrush,696,0.047181588,red wine,966,0.043792818,goblet,572,0.03874358,vase,883,0.029406067,confectionery,509,0.02414108,tray,868,0.020664508,piggy bank,719,0.016284643,plunger,731,0.013644174,maraca,641,0.012536943
1133,1133,Image of Church,Church,1722,toyshop,865,0.04802377,bicycle-built-for-two,444,0.043503176,pajama,697,0.012360914,alp,970,0.011839379,crash helmet,518,0.011603306,confectionery,509,0.011323225,unicycle,880,0.011241369,feather boa,552,0.010581696,knee pad,615,0.010294143,paddle,693,0.00791043
1134,1134,Image of Church,Church,2571,bikini,445,0.1453226,maillot,638,0.08363193,maillot tank suit,639,0.05355959,brassiere,459,0.050580792,jigsaw puzzle,611,0.027145913,West Highland white terrier,203,0.011173636,killer whale,148,0.009481277,sarong,775,0.0086056385,fountain,562,0.0065423353,swimming trunks,842,0.00652205
1135,1135,Image of Church,Church,6806,wig,903,0.13749357,mask,643,0.01707687,broccoli,937,0.014182808,bow tie,457,0.011657137,kimono,614,0.010627101,bonnet,452,0.00884181,cloak,501,0.006978568,ice cream,928,0.006282715,bakery,415,0.0061477795,wool,911,0.005609276
1136,1136,Image of Church,Church,9445,rubber eraser,767,0.08137275,packet,692,0.070437595,confectionery,509,0.059977826,toyshop,865,0.05940855,bakery,415,0.02663434,sombrero,808,0.01123928,wig,903,0.009859049,honeycomb,599,0.007990646,poncho,735,0.0073881084,shower curtain,794,0.0066754003
1137,1137,Image of Church,Church,6733,sea anemone,108,0.24832308,pot,738,0.036379963,coral reef,973,0.023090454,balloon,417,0.015813002,binder,446,0.01314648,shower curtain,794,0.012844442,parachute,701,0.011958604,tray,868,0.011152569,sarong,775,0.010533875,cardoon,946,0.010487754
1138,1138,Image of Church,Church,6492,doormat,539,0.35474968,hammer,587,0.04712261,screwdriver,784,0.017238853,wallet,893,0.014478648,cleaver,499,0.0127435075,wooden spoon,910,0.011563308,hatchet,596,0.010280874,shovel,792,0.008550645,dishrag,533,0.008250366,shopping basket,790,0.008194809
1139,1139,Image of Church,Church,5071,wool,911,0.18931653,dishrag,533,0.12157631,doormat,539,0.07268659,tile roof,858,0.033360977,chain mail,490,0.027075702,pillow,721,0.0217591,honeycomb,599,0.014606371,window screen,904,0.011118985,stole,824,0.010797336,bib,443,0.010400564
1140,1140,Image of Church,Church,6756,coral reef,973,0.27287886,volcano,980,0.04917352,goldfish,1,0.041160587,greenhouse,580,0.02566768,scuba diver,983,0.015611329,pot,738,0.014840995,thatch,853,0.011336898,stage,819,0.009107254,wreck,913,0.009010487,picket fence,716,0.0081635825
1141,1141,Image of Church,Church,6078,bakery,415,0.14501032,pretzel,932,0.058293384,strawberry,949,0.03683814,ice cream,928,0.03606934,bagel,931,0.034328148,chocolate sauce,960,0.032523766,coil,506,0.02638513,confectionery,509,0.02215331,Granny Smith,948,0.020488627,tray,868,0.011128763
1142,1142,Image of Church,Church,9958,maillot,638,0.33899397,maillot tank suit,639,0.18537474,miniskirt,655,0.0112737445,brassiere,459,0.0067928247,black widow,75,0.0034045563,bikini,445,0.0029685001,stethoscope,823,0.0024472675,cowboy hat,515,0.0019785415,gown,578,0.0019706117,sunglasses,837,0.0018609399
1143,1143,Image of Church,Church,8025,umbrella,879,0.11842364,sunglasses,837,0.07401241,bulletproof vest,465,0.024700109,confectionery,509,0.020157324,toyshop,865,0.016527876,swing,843,0.016392957,whistle,902,0.014552082,knee pad,615,0.014387272,sunglass,836,0.014172385,wall clock,892,0.013401843
1144,1144,Image of Church,Church,3031,strawberry,949,0.14580896,hip,989,0.06204867,pot,738,0.02364909,tray,868,0.01544873,grocery store,582,0.009326204,hen-of-the-woods,996,0.00686147,bakery,415,0.0057236836,maraca,641,0.00557814,greenhouse,580,0.0054122643,candle,470,0.0048898607
1145,1145,Image of Church,Church,6193,stole,824,0.07434609,wool,911,0.06269132,coral reef,973,0.061819647,dishrag,533,0.04119985,poncho,735,0.015073393,jigsaw puzzle,611,0.013962304,mitten,658,0.00882172,sombrero,808,0.0077766175,scuba diver,983,0.0074882535,shower curtain,794,0.006571719
1146,1146,Image of Church,Church,4942,pajama,697,0.29135144,sock,806,0.01590778,kimono,614,0.012152118,teddy,850,0.009503449,Christmas stocking,496,0.00932021,velvet,885,0.007963726,starfish,327,0.006697914,sea cucumber,329,0.006261795,coral reef,973,0.005535927,maillot,638,0.004981078
1147,1147,Image of Church,Church,5781,trifle,927,0.2255846,tray,868,0.15987864,apron,411,0.044319578,sarong,775,0.03924374,bib,443,0.032348406,diaper,529,0.020141132,velvet,885,0.013597716,quilt,750,0.013587902,swimming trunks,842,0.012595581,toilet seat,861,0.010777124
1148,1148,Image of Church,Church,2631,pot,738,0.14372118,coral reef,973,0.14210546,daisy,985,0.06976205,earthstar,995,0.066699274,greenhouse,580,0.04938628,coil,506,0.02562933,buckeye,990,0.0133434255,cabbage butterfly,324,0.011276698,coral fungus,991,0.008626256,bee,309,0.008473241
1149,1149,Image of Church,Church,6019,football helmet,560,0.06460549,knee pad,615,0.038510486,ballplayer,981,0.035284534,puck,746,0.026780266,bobsled,450,0.025324086,ski,795,0.01936904,crash helmet,518,0.015619388,volleyball,890,0.015571152,paddle,693,0.008920957,television,851,0.008657005
1150,1150,Image of Church,Church,4699,bikini,445,0.09304724,packet,692,0.05158142,maillot,638,0.030660672,maillot tank suit,639,0.030257517,comic book,917,0.024963453,shower cap,793,0.021678375,bathing cap,433,0.02115137,Christmas stocking,496,0.020575872,swimming trunks,842,0.01779615,book jacket,921,0.0157573
1151,1151,Image of Church,Church,1292,quilt,750,0.11843556,honeycomb,599,0.06427796,pillow,721,0.059672676,prayer rug,741,0.048925217,tray,868,0.040940423,poncho,735,0.040077485,coral reef,973,0.028364878,bib,443,0.02631043,dishrag,533,0.017979495,apron,411,0.013721667
1152,1152,Image of Church,Church,6287,pajama,697,0.27370474,velvet,885,0.031412877,cardigan,474,0.014497439,gown,578,0.013708578,apron,411,0.01197076,kimono,614,0.010255148,maillot,638,0.010084658,stole,824,0.010058041,wool,911,0.009373972,suit,834,0.008606824
1153,1153,Image of Church,Church,5646,wool,911,0.11625292,poncho,735,0.055442896,sarong,775,0.018601185,panpipe,699,0.01681378,mitten,658,0.016134575,bow tie,457,0.016100556,cloak,501,0.015975054,apron,411,0.01520326,bearskin,439,0.014004971,backpack,414,0.013226209
1154,1154,Image of Church,Church,1001,bib,443,0.06361593,bucket,463,0.053959902,Dutch oven,544,0.027464816,caldron,469,0.026483241,dough,961,0.022985572,barrow,428,0.014905707,ice cream,928,0.013310474,mixing bowl,659,0.012925694,pot,738,0.012721143,trifle,927,0.011893567
1155,1155,Image of Church,Church,4820,feather boa,552,0.22517088,bow tie,457,0.049804427,mask,643,0.035132375,maillot,638,0.0153142335,wig,903,0.009383857,pajama,697,0.0072865975,theater curtain,854,0.0068164067,overskirt,689,0.0054515745,stage,819,0.0054070293,bubble,971,0.004837075
1156,1156,Image of Church,Church,6995,coil,506,0.27454376,coral reef,973,0.052463397,starfish,327,0.0476414,sea anemone,108,0.034840453,coral fungus,991,0.013143096,balloon,417,0.009731598,matchstick,644,0.009652846,sea urchin,328,0.008297337,knot,616,0.0067623192,pretzel,932,0.0061109653
1157,1157,Image of Church,Church,3771,doormat,539,0.12557498,dishrag,533,0.103522815,space heater,811,0.0958711,radiator,753,0.03003891,window screen,904,0.01995168,poncho,735,0.012194281,chain mail,490,0.010808414,velvet,885,0.007772903,hamper,588,0.0072962814,apron,411,0.0062389867
1158,1158,Image of Church,Church,7640,stretcher,830,0.085548714,knee pad,615,0.07948908,unicycle,880,0.028909352,mountain bike,671,0.025734907,crash helmet,518,0.0215344,assault rifle,413,0.020093048,bicycle-built-for-two,444,0.012917058,bulletproof vest,465,0.012885369,gasmask,570,0.012060526,head cabbage,936,0.011894526
1159,1159,Image of Church,Church,6091,greenhouse,580,0.14839731,pot,738,0.09265068,picket fence,716,0.07498792,thatch,853,0.027497066,lakeside,975,0.01878811,fountain,562,0.016823009,volcano,980,0.014611063,castle,483,0.010290387,park bench,703,0.010057994,patio,706,0.009152281
1160,1160,Image of Church,Church,1960,broccoli,937,0.1845486,maillot,638,0.09965977,maillot tank suit,639,0.051889747,head cabbage,936,0.020752344,cauliflower,938,0.009932676,bathing cap,433,0.0066485032,stone wall,825,0.0048307464,balance beam,416,0.0039031582,valley,979,0.0034647326,cardigan,474,0.0033029462
1161,1161,Image of Church,Church,2417,bearskin,439,0.2968163,lipstick,629,0.033259224,fur coat,568,0.03202131,wig,903,0.031126525,bikini,445,0.010367656,stole,824,0.010207811,maillot,638,0.009683667,mask,643,0.009404655,cloak,501,0.0090297,feather boa,552,0.0066415076
1162,1162,Image of Church,Church,3096,coral reef,973,0.43064183,greenhouse,580,0.04750797,cliff,972,0.012932149,chimpanzee,367,0.009942233,park bench,703,0.00987,pot,738,0.009325772,orangutan,365,0.00893233,castle,483,0.0080967825,picket fence,716,0.0073161507,Rottweiler,234,0.007186819
1163,1163,Image of Church,Church,5474,volleyball,890,0.04192867,cowboy hat,515,0.034695573,maillot,638,0.030155625,toyshop,865,0.024635626,racket,752,0.01922824,ballplayer,981,0.018316193,confectionery,509,0.016955825,sombrero,808,0.013912471,bow,456,0.01314294,mountain bike,671,0.012437143
1164,1164,Image of Church,Church,4116,bikini,445,0.34339294,maillot,638,0.09975607,brassiere,459,0.04331919,comic book,917,0.033118565,maillot tank suit,639,0.014574712,miniskirt,655,0.009697262,sarong,775,0.009251665,volleyball,890,0.0069996356,book jacket,921,0.004489713,bearskin,439,0.0043807696
1165,1165,Image of Church,Church,7113,sea urchin,328,0.10475724,coral reef,973,0.09426013,bubble,971,0.06234389,sea anemone,108,0.048343014,sea slug,115,0.039531015,coral fungus,991,0.038045146,coil,506,0.018522048,honeycomb,599,0.01846196,brain coral,109,0.013330899,fountain,562,0.013277647
1166,1166,Image of Church,Church,9572,confectionery,509,0.52279645,toyshop,865,0.08054454,grocery store,582,0.0733916,clog,502,0.01195011,shopping basket,790,0.010150313,plunger,731,0.008890065,maillot,638,0.004745023,tobacco shop,860,0.004509091,packet,692,0.00393585,mountain bike,671,0.003850296
1167,1167,Image of Church,Church,5021,puffer,397,0.050540432,microphone,650,0.04726761,gong,577,0.034225736,coil,506,0.014893549,binoculars,447,0.013753035,bagel,931,0.0126583865,reel,758,0.009240045,bib,443,0.007826053,honeycomb,599,0.0065223854,lampshade,619,0.0058583496
1168,1168,Image of Church,Church,3446,pinwheel,723,0.19996254,envelope,549,0.11729721,wallet,893,0.070610896,bib,443,0.063929096,mitten,658,0.02264627,rubber eraser,767,0.019556908,apron,411,0.018027717,purse,748,0.015245358,bath towel,434,0.010678953,hair slide,584,0.009107619
1169,1169,Image of Church,Church,7730,velvet,885,0.097030506,coral fungus,991,0.011969799,wool,911,0.009783705,cauliflower,938,0.00951294,nematode,111,0.009457458,jellyfish,107,0.009008996,jigsaw puzzle,611,0.008046434,Granny Smith,948,0.007988847,goldfish,1,0.007939037,broccoli,937,0.007853775
1170,1170,Image of Church,Church,3846,handkerchief,591,0.13194752,bib,443,0.045705985,jean,608,0.040572718,prayer rug,741,0.03458875,bath towel,434,0.023064317,quilt,750,0.022853298,wallet,893,0.020713683,pillow,721,0.018464861,wool,911,0.011943908,great white shark,2,0.009387312
1171,1171,Image of Church,Church,4631,hair spray,585,0.24154763,maillot,638,0.03155425,maillot tank suit,639,0.020017492,lipstick,629,0.0168825,wig,903,0.016818276,hair slide,584,0.0108274445,water bottle,898,0.007184072,wool,911,0.0070332135,paintbrush,696,0.006152328,pill bottle,720,0.005722082
1172,1172,Image of Church,Church,1382,toyshop,865,0.41017175,confectionery,509,0.06327532,torch,862,0.054973714,ballplayer,981,0.029985363,baseball,429,0.01696096,balloon,417,0.0141416,ping-pong ball,722,0.011227591,puck,746,0.007022088,punching bag,747,0.0058405423,balance beam,416,0.0052666166
1173,1173,Image of Church,Church,3398,pinwheel,723,0.11184811,pretzel,932,0.05697582,ice cream,928,0.05525673,coral reef,973,0.05138714,goldfish,1,0.039187673,confectionery,509,0.0328567,toyshop,865,0.021918084,balloon,417,0.019532874,shower curtain,794,0.019462842,bakery,415,0.01884525
1174,1174,Image of Church,Church,4529,pajama,697,0.17768508,fur coat,568,0.07463768,trench coat,869,0.024837676,wool,911,0.01884372,wig,903,0.016476275,suit,834,0.010217206,cloak,501,0.008766994,overskirt,689,0.008251752,hoopskirt,601,0.0079884585,poncho,735,0.006909332
1175,1175,Image of Church,Church,2925,daisy,985,0.1162956,pot,738,0.08702466,birdhouse,448,0.039762508,stone wall,825,0.035197727,earthstar,995,0.03389898,greenhouse,580,0.03163068,picket fence,716,0.022283575,coral reef,973,0.019333865,buckeye,990,0.014202612,lorikeet,90,0.009787558
1176,1176,Image of Church,Church,9337,bikini,445,0.13824399,maillot,638,0.029621826,sarong,775,0.027447058,lipstick,629,0.02248629,tub,876,0.019840462,cellular telephone,487,0.012853189,brassiere,459,0.012652879,perfume,711,0.012340451,maillot tank suit,639,0.011477944,bubble,971,0.011188432
1177,1177,Image of Church,Church,6610,bikini,445,0.25237724,maillot,638,0.11809409,volleyball,890,0.037655216,sunglass,836,0.02670599,brassiere,459,0.025216551,swimming trunks,842,0.022070393,sunglasses,837,0.021819942,sarong,775,0.016851941,maillot tank suit,639,0.012884566,miniskirt,655,0.009800056
1178,1178,Image of Church,Church,5852,trifle,927,0.07287763,bagel,931,0.035332788,bakery,415,0.024349729,corn,987,0.021437947,Petri dish,712,0.014738733,diaper,529,0.014693086,chocolate sauce,960,0.013298126,frying pan,567,0.012566917,soup bowl,809,0.011746735,tray,868,0.009702187
1179,1179,Image of Church,Church,8059,bikini,445,0.19585039,sarong,775,0.052028812,maillot,638,0.04416801,coral reef,973,0.02944882,gown,578,0.018564891,miniskirt,655,0.014668145,hoopskirt,601,0.011435274,brassiere,459,0.008339381,feather boa,552,0.008029251,groom,982,0.007659407
1180,1180,Image of Church,Church,7272,bakery,415,0.45432577,rubber eraser,767,0.112517655,candle,470,0.03248976,tray,868,0.021421926,strawberry,949,0.020223416,ice cream,928,0.019676536,confectionery,509,0.017734967,wool,911,0.0058270996,trifle,927,0.0049610706,sombrero,808,0.0037348263
1181,1181,Image of Church,Church,5324,hen-of-the-woods,996,0.09135526,bagel,931,0.0488134,honeycomb,599,0.043090496,potpie,964,0.038051516,dough,961,0.032579158,coral fungus,991,0.028189143,frying pan,567,0.016854657,rock crab,119,0.016079077,French loaf,930,0.013767752,meat loaf,962,0.013024605
1182,1182,Image of Church,Church,7766,confectionery,509,0.17727825,bakery,415,0.15168379,rubber eraser,767,0.05891485,pinwheel,723,0.042072993,candle,470,0.023437524,strawberry,949,0.021329498,packet,692,0.014453423,pillow,721,0.01402016,tray,868,0.013869699,hair slide,584,0.012497637
1183,1183,Image of Church,Church,1673,brain coral,109,0.1256158,pot,738,0.080703065,coral reef,973,0.060164705,head cabbage,936,0.03633391,sea anemone,108,0.027681148,sock,806,0.019985517,broccoli,937,0.017455064,cauliflower,938,0.013827203,strawberry,949,0.012615105,hen-of-the-woods,996,0.009856345
1184,1184,Image of Church,Church,2645,tray,868,0.07863896,bottlecap,455,0.03839039,packet,692,0.035374425,strawberry,949,0.029047264,menu,922,0.02021798,bell pepper,945,0.016081061,handkerchief,591,0.013440732,vending machine,886,0.010144612,bib,443,0.009510389,apron,411,0.008927248
1185,1185,Image of Church,Church,1890,teddy,850,0.26483074,bow tie,457,0.18802105,bakery,415,0.042792372,water bottle,898,0.027596204,necklace,679,0.018753223,saltshaker,773,0.011006012,stole,824,0.009051705,candle,470,0.0061826804,pick,714,0.0059248074,wool,911,0.0046199625
1186,1186,Image of Church,Church,1607,poncho,735,0.099356145,coral reef,973,0.043172337,apron,411,0.03034186,coil,506,0.023534963,jigsaw puzzle,611,0.016802048,sarong,775,0.011548047,balloon,417,0.011020977,seashore,978,0.009648966,lakeside,975,0.009645969,quilt,750,0.009266843
1187,1187,Image of Church,Church,2882,diaper,529,0.038843222,coil,506,0.037897658,apron,411,0.030835357,matchstick,644,0.028976249,starfish,327,0.021927075,walking stick,313,0.016575001,mailbag,636,0.011753685,nematode,111,0.009228037,bonnet,452,0.008457809,barrow,428,0.008146221
1188,1188,Image of Church,Church,6197,cabbage butterfly,324,0.13237625,monarch,323,0.11437761,sulphur butterfly,325,0.07757989,bee,309,0.06675765,admiral,321,0.060202476,pot,738,0.028874516,hummingbird,94,0.022265602,daisy,985,0.015441982,picket fence,716,0.007892296,greenhouse,580,0.007003361
1189,1189,Image of Church,Church,1670,sock,806,0.17297487,kimono,614,0.028538253,diaper,529,0.021265045,pinwheel,723,0.019729728,pajama,697,0.01651141,bearskin,439,0.015302627,bib,443,0.014948008,stole,824,0.014885003,apron,411,0.0140982,ski,795,0.013798225
1190,1190,Image of Church,Church,2052,goldfish,1,0.21752542,teddy,850,0.071154974,coral reef,973,0.044895437,anemone fish,393,0.020595191,piggy bank,719,0.010494651,toyshop,865,0.009413189,sea slug,115,0.005169312,rock beauty,392,0.0046550827,picket fence,716,0.0043414067,puffer,397,0.0037314305
1191,1191,Image of Church,Church,9172,packet,692,0.2979278,prayer rug,741,0.056420926,confectionery,509,0.018056273,wool,911,0.017706636,vestment,887,0.014941282,Windsor tie,906,0.013738983,buckle,464,0.011724578,hair spray,585,0.011697602,perfume,711,0.008468443,bow tie,457,0.006744907
1192,1192,Image of Church,Church,3696,ice cream,928,0.16952129,bakery,415,0.0713252,groom,982,0.04724475,balloon,417,0.022246875,bikini,445,0.02052575,maillot,638,0.014341181,wig,903,0.013938772,maraca,641,0.013211607,bathing cap,433,0.012232423,miniskirt,655,0.011875426
1193,1193,Image of Church,Church,5444,knot,616,0.104365125,goldfish,1,0.069784544,coil,506,0.024678117,bakery,415,0.021492738,trifle,927,0.018455511,coral reef,973,0.0168495,starfish,327,0.009836024,balloon,417,0.009133181,teddy,850,0.007875896,ice cream,928,0.006636258
1194,1194,Image of Church,Church,4268,ice cream,928,0.1700171,trifle,927,0.097624786,coil,506,0.06227816,strainer,828,0.02182702,hamper,588,0.016760908,bonnet,452,0.014555287,dishrag,533,0.01247475,confectionery,509,0.012421657,sombrero,808,0.011041739,shopping basket,790,0.010694327
1195,1195,Image of Church,Church,5686,mountain bike,671,0.06410939,bicycle-built-for-two,444,0.06105783,mask,643,0.031084273,cuirass,524,0.02963762,totem pole,863,0.029090367,kimono,614,0.02335726,crash helmet,518,0.019421974,chain saw,491,0.013754844,breastplate,461,0.010743969,bearskin,439,0.010184472
1196,1196,Image of Church,Church,3636,pinwheel,723,0.102797635,tray,868,0.09238171,Christmas stocking,496,0.09181418,bakery,415,0.049025856,trifle,927,0.031064646,confectionery,509,0.020057129,strawberry,949,0.01715763,eggnog,969,0.011013074,piggy bank,719,0.010929899,soap dispenser,804,0.010708546
1197,1197,Image of Church,Church,5471,buckeye,990,0.23324703,sea anemone,108,0.10602896,pot,738,0.057800893,coral reef,973,0.04698883,bubble,971,0.028151361,hip,989,0.017492222,acorn,988,0.0115559455,picket fence,716,0.009205152,spider web,815,0.007983742,earthstar,995,0.007312545
1198,1198,Image of Church,Church,4296,feather boa,552,0.11610089,maillot tank suit,639,0.020759152,maillot,638,0.019101882,wig,903,0.018051352,tub,876,0.016212963,bikini,445,0.015094963,bathing cap,433,0.0123695405,hair spray,585,0.011395647,hair slide,584,0.007918365,sarong,775,0.007485502
1199,1199,Image of Church,Church,4910,bakery,415,0.08441223,confectionery,509,0.050081342,candle,470,0.032120183,hoopskirt,601,0.021846838,ice cream,928,0.0139345825,rubber eraser,767,0.009174558,balloon,417,0.009045645,shoe shop,788,0.009024691,poncho,735,0.00866473,tray,868,0.008141204
1200,1200,Image of Church,Church,4799,coil,506,0.18076275,pillow,721,0.041152477,coral reef,973,0.015262119,Windsor tie,906,0.013035277,tray,868,0.010382017,prayer rug,741,0.010105146,knot,616,0.008296831,poncho,735,0.007887766,jigsaw puzzle,611,0.007860353,quilt,750,0.007283817
