,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
330,330,Image of Cassette Player,Cassette Player,5832,cassette player,482,0.12807826697826385,tape player,848,0.12461631745100021,CD player,485,0.11978715658187866,radio,754,0.10289881378412247,cassette,481,0.04473061114549637
331,331,Image of Cassette Player,Cassette Player,5528,CD player,485,0.17658644914627075,tape player,848,0.12557217478752136,cassette player,482,0.06998281180858612,radio,754,0.06809049844741821,cassette,481,0.022839730605483055
332,332,Image of Cassette Player,Cassette Player,1867,tape player,848,0.16340909898281097,cassette player,482,0.10723766684532166,CD player,485,0.09975185245275497,radio,754,0.0593259371817112,cassette,481,0.028844403102993965
333,333,Image of Cassette Player,Cassette Player,1311,radio,754,0.16085393726825714,CD player,485,0.09029113501310349,tape player,848,0.07348570972681046,cassette player,482,0.06889738887548447,cassette,481,0.06162296608090401
334,334,Image of Cassette Player,Cassette Player,8908,tape player,848,0.1667252779006958,cassette player,482,0.10561373084783554,radio,754,0.09379483014345169,CD player,485,0.06577902287244797,switch,844,0.026257522404193878
335,335,Image of Cassette Player,Cassette Player,1179,CD player,485,0.08877792954444885,modem,662,0.08823199570178986,projector,745,0.05268369987607002,desktop computer,527,0.04476618021726608,radio,754,0.035636935383081436
336,336,Image of Cassette Player,Cassette Player,8192,CD player,485,0.142094224691391,tape player,848,0.12882447242736816,cassette player,482,0.08219800144433975,radio,754,0.04954531788825989,cassette,481,0.013147772289812565
337,337,Image of Cassette Player,Cassette Player,3782,tape player,848,0.1409483253955841,radio,754,0.10101891309022903,cassette player,482,0.07525058090686798,cassette,481,0.04545152932405472,CD player,485,0.03295055031776428
338,338,Image of Cassette Player,Cassette Player,6348,CD player,485,0.12971849739551544,radio,754,0.1281616985797882,tape player,848,0.1060408428311348,cassette player,482,0.06652151048183441,cassette,481,0.022866785526275635
339,339,Image of Cassette Player,Cassette Player,7648,CD player,485,0.18517695367336273,tape player,848,0.08884777128696442,radio,754,0.06986059993505478,cassette player,482,0.056997377425432205,cassette,481,0.021350575610995293
340,340,Image of Cassette Player,Cassette Player,8823,projector,745,0.1227201297879219,radio,754,0.07722199708223343,Polaroid camera,732,0.05939300358295441,CD player,485,0.030876075848937035,tape player,848,0.024201108142733574
341,341,Image of Cassette Player,Cassette Player,4344,tape player,848,0.14942874014377594,cassette player,482,0.09635192900896072,Polaroid camera,732,0.06512103229761124,loudspeaker,632,0.06008119508624077,cassette,481,0.04688340425491333
342,342,Image of Cassette Player,Cassette Player,6122,cassette,481,0.33797547221183777,tape player,848,0.08694501221179962,cassette player,482,0.05255700647830963,radio,754,0.04621965438127518,loudspeaker,632,0.01999395154416561
343,343,Image of Cassette Player,Cassette Player,9073,radio,754,0.17090925574302673,CD player,485,0.12185706943273544,tape player,848,0.0995853990316391,cassette player,482,0.07053224742412567,cassette,481,0.028601843863725662
344,344,Image of Cassette Player,Cassette Player,7277,tape player,848,0.21064887940883636,CD player,485,0.20937888324260712,cassette player,482,0.17937172949314117,radio,754,0.05043651908636093,microwave,651,0.009722808375954628
345,345,Image of Cassette Player,Cassette Player,1640,space heater,811,0.23524558544158936,radio,754,0.0903140977025032,tape player,848,0.062069281935691833,CD player,485,0.03442324697971344,cassette player,482,0.015873391181230545
346,346,Image of Cassette Player,Cassette Player,2639,CD player,485,0.32750117778778076,radio,754,0.11062002182006836,loudspeaker,632,0.045896463096141815,tape player,848,0.02454754151403904,cassette player,482,0.023610079661011696
347,347,Image of Cassette Player,Cassette Player,3137,CD player,485,0.31267401576042175,radio,754,0.07159336656332016,cassette player,482,0.058468472212553024,tape player,848,0.05821143463253975,cassette,481,0.01500888541340828
348,348,Image of Cassette Player,Cassette Player,1912,tape player,848,0.14716486632823944,cassette player,482,0.1446443796157837,cassette,481,0.13622386753559113,radio,754,0.030250627547502518,CD player,485,0.015016735531389713
349,349,Image of Cassette Player,Cassette Player,5091,tape player,848,0.304982990026474,cassette,481,0.229616180062294,cassette player,482,0.14105652272701263,space bar,810,0.012535199522972107,CD player,485,0.010525288991630077
350,350,Image of Cassette Player,Cassette Player,9691,radio,754,0.28677570819854736,tape player,848,0.11995766311883926,cassette player,482,0.08417588472366333,cassette,481,0.052809614688158035,CD player,485,0.04073229059576988
351,351,Image of Cassette Player,Cassette Player,5587,projector,745,0.08422712236642838,Polaroid camera,732,0.06970524787902832,radio,754,0.05571452155709267,CD player,485,0.053653229027986526,tape player,848,0.033540572971105576
352,352,Image of Cassette Player,Cassette Player,8685,radio,754,0.16645021736621857,CD player,485,0.1476762592792511,tape player,848,0.11550237983465195,cassette player,482,0.055520109832286835,loudspeaker,632,0.03303809463977814
353,353,Image of Cassette Player,Cassette Player,5873,CD player,485,0.22653110325336456,tape player,848,0.10707522928714752,cassette player,482,0.06520618498325348,printer,742,0.04328196868300438,radio,754,0.032399311661720276
354,354,Image of Cassette Player,Cassette Player,3024,CD player,485,0.1830616444349289,tape player,848,0.08110585063695908,radio,754,0.06996080279350281,cassette player,482,0.04128744825720787,mailbox,637,0.0323052741587162
355,355,Image of Cassette Player,Cassette Player,3891,tape player,848,0.1687280535697937,radio,754,0.11073785275220871,cassette player,482,0.07455739378929138,CD player,485,0.07083418220281601,space heater,811,0.016554176807403564
356,356,Image of Cassette Player,Cassette Player,4397,tape player,848,0.39075741171836853,CD player,485,0.144250750541687,cassette player,482,0.09248776733875275,radio,754,0.03727457672357559,entertainment center,548,0.011277359910309315
357,357,Image of Cassette Player,Cassette Player,9751,tape player,848,0.07383681833744049,iPod,605,0.06322425603866577,Polaroid camera,732,0.06107552349567413,cassette player,482,0.057771146297454834,CD player,485,0.050791651010513306
358,358,Image of Cassette Player,Cassette Player,4382,radio,754,0.06030678376555443,space heater,811,0.046239037066698074,tape player,848,0.01754712127149105,oscilloscope,688,0.01722966879606247,projector,745,0.014528250321745872
359,359,Image of Cassette Player,Cassette Player,1089,radio,754,0.1130031868815422,CD player,485,0.08989042043685913,digital clock,530,0.0771557167172432,modem,662,0.0604066364467144,cassette player,482,0.03545635938644409
360,360,Image of Cassette Player,Cassette Player,1771,tape player,848,0.1792600154876709,radio,754,0.1498813033103943,CD player,485,0.13886158168315887,cassette player,482,0.09901537746191025,cassette,481,0.018077924847602844
361,361,Image of Cassette Player,Cassette Player,9260,radio,754,0.25337424874305725,tape player,848,0.100541852414608,cassette player,482,0.08582283556461334,cassette,481,0.03151595965027809,CD player,485,0.02987959049642086
362,362,Image of Cassette Player,Cassette Player,1281,radio,754,0.19532637298107147,CD player,485,0.07089556753635406,microwave,651,0.030920756980776787,analog clock,409,0.02490728162229061,oscilloscope,688,0.01796923764050007
363,363,Image of Cassette Player,Cassette Player,1280,tape player,848,0.22301122546195984,cassette player,482,0.14753784239292145,CD player,485,0.10369204729795456,radio,754,0.028455184772610664,cassette,481,0.026366984471678734
364,364,Image of Cassette Player,Cassette Player,7543,radio,754,0.06423717737197876,tape player,848,0.061719998717308044,cassette player,482,0.05193643644452095,notebook,681,0.04864149168133736,cellular telephone,487,0.02631714940071106
365,365,Image of Cassette Player,Cassette Player,1232,cassette,481,0.23753708600997925,cassette player,482,0.09262851625680923,tape player,848,0.06257985532283783,Polaroid camera,732,0.03460916504263878,radio,754,0.023221228271722794
366,366,Image of Cassette Player,Cassette Player,7238,tape player,848,0.062186796218156815,radio,754,0.061914943158626556,cassette,481,0.05999360233545303,cassette player,482,0.05002671480178833,CD player,485,0.04452288895845413
367,367,Image of Cassette Player,Cassette Player,5256,cassette player,482,0.18340566754341125,tape player,848,0.1762813925743103,CD player,485,0.07439347356557846,cassette,481,0.044274114072322845,radio,754,0.041348494589328766
368,368,Image of Cassette Player,Cassette Player,7848,tape player,848,0.17871001362800598,cassette player,482,0.17551837861537933,cassette,481,0.10770060867071152,CD player,485,0.029576390981674194,radio,754,0.009287113323807716
369,369,Image of Cassette Player,Cassette Player,4828,cassette,481,0.14827851951122284,cassette player,482,0.13906900584697723,tape player,848,0.11161024123430252,CD player,485,0.059609364718198776,Polaroid camera,732,0.0262896865606308
370,370,Image of Cassette Player,Cassette Player,5533,radio,754,0.220934197306633,tape player,848,0.08956808596849442,cassette player,482,0.08113875240087509,CD player,485,0.055959656834602356,cassette,481,0.02365402691066265
371,371,Image of Cassette Player,Cassette Player,4791,CD player,485,0.2825046479701996,radio,754,0.24284890294075012,tape player,848,0.04549354314804077,cassette player,482,0.02818981744349003,loudspeaker,632,0.018835565075278282
372,372,Image of Cassette Player,Cassette Player,6402,tape player,848,0.22264398634433746,cassette player,482,0.2004084438085556,cassette,481,0.06315884739160538,CD player,485,0.027029644697904587,radio,754,0.009861424565315247
373,373,Image of Cassette Player,Cassette Player,5828,cassette,481,0.27224117517471313,tape player,848,0.19006258249282837,cassette player,482,0.14484815299510956,radio,754,0.01736236922442913,CD player,485,0.01660936512053013
374,374,Image of Cassette Player,Cassette Player,8309,radio,754,0.2875780463218689,CD player,485,0.04443497583270073,cassette player,482,0.04007938876748085,tape player,848,0.03978351503610611,loudspeaker,632,0.023213157430291176
375,375,Image of Cassette Player,Cassette Player,3680,tape player,848,0.14690954983234406,cassette,481,0.11056214570999146,cassette player,482,0.10821899026632309,CD player,485,0.04630545526742935,radio,754,0.014033043757081032
376,376,Image of Cassette Player,Cassette Player,9448,radio,754,0.2652278244495392,cassette player,482,0.05977945029735565,tape player,848,0.05506770312786102,hand-held computer,590,0.03835640847682953,CD player,485,0.022753404453396797
377,377,Image of Cassette Player,Cassette Player,3268,tape player,848,0.21750487387180328,cassette player,482,0.0901261493563652,CD player,485,0.08638539165258408,radio,754,0.045681893825531006,home theater,598,0.019920609891414642
378,378,Image of Cassette Player,Cassette Player,1176,CD player,485,0.2920154929161072,tape player,848,0.09856801480054855,cassette player,482,0.0582420751452446,radio,754,0.03584766015410423,cassette,481,0.00846471730619669
379,379,Image of Cassette Player,Cassette Player,3822,radio,754,0.18442507088184357,tape player,848,0.08342602103948593,cassette player,482,0.07093751430511475,CD player,485,0.05793634429574013,digital clock,530,0.028503114357590675
380,380,Image of Cassette Player,Cassette Player,8495,tape player,848,0.1441352218389511,CD player,485,0.14337380230426788,cassette player,482,0.06979475915431976,radio,754,0.06300827115774155,cassette,481,0.007953926920890808
381,381,Image of Cassette Player,Cassette Player,4679,CD player,485,0.254911333322525,radio,754,0.10708943754434586,tape player,848,0.04369490593671799,cassette player,482,0.025830630213022232,home theater,598,0.025482213124632835
382,382,Image of Cassette Player,Cassette Player,8308,CD player,485,0.10642993450164795,tape player,848,0.10178682208061218,digital clock,530,0.0906607136130333,cassette player,482,0.04125851392745972,radio,754,0.03451430797576904
383,383,Image of Cassette Player,Cassette Player,8498,radio,754,0.09757931530475616,tape player,848,0.09530466794967651,cassette player,482,0.08917111903429031,CD player,485,0.08107129484415054,cassette,481,0.033327944576740265
384,384,Image of Cassette Player,Cassette Player,8746,tape player,848,0.16741852462291718,cassette player,482,0.11957612633705139,cassette,481,0.06717625260353088,CD player,485,0.06196902319788933,radio,754,0.05890345200896263
385,385,Image of Cassette Player,Cassette Player,3071,CD player,485,0.2395324856042862,cassette player,482,0.11685793846845627,tape player,848,0.1096581220626831,radio,754,0.09853694587945938,cassette,481,0.03408648446202278
386,386,Image of Cassette Player,Cassette Player,3442,CD player,485,0.32161375880241394,radio,754,0.1652720868587494,tape player,848,0.050038792192935944,cassette player,482,0.03894667699933052,loudspeaker,632,0.016402162611484528
387,387,Image of Cassette Player,Cassette Player,4141,CD player,485,0.5897534489631653,tape player,848,0.07662131637334824,radio,754,0.04617151990532875,cassette player,482,0.03824004530906677,printer,742,0.01154353003948927
388,388,Image of Cassette Player,Cassette Player,2525,CD player,485,0.24772006273269653,radio,754,0.1038065254688263,cassette player,482,0.09289206564426422,tape player,848,0.06184464320540428,cassette,481,0.01091800071299076
389,389,Image of Cassette Player,Cassette Player,5586,projector,745,0.457303911447525,radio,754,0.01705279015004635,microwave,651,0.013142334297299385,Polaroid camera,732,0.0097162751480937,CD player,485,0.008727377280592918
390,390,Image of Cassette Player,Cassette Player,5519,CD player,485,0.3216373920440674,cassette player,482,0.09797157347202301,tape player,848,0.05771314352750778,radio,754,0.05336374416947365,cassette,481,0.04435140639543533
391,391,Image of Cassette Player,Cassette Player,3177,radio,754,0.4809507429599762,tape player,848,0.04820309579372406,CD player,485,0.04718176648020744,cassette player,482,0.03195234760642052,loudspeaker,632,0.023580379784107208
392,392,Image of Cassette Player,Cassette Player,7176,tape player,848,0.20751549303531647,cassette player,482,0.15859046578407288,CD player,485,0.07410580664873123,cassette,481,0.02381845936179161,radio,754,0.02277999371290207
393,393,Image of Cassette Player,Cassette Player,6874,tape player,848,0.178362637758255,cassette player,482,0.13198263943195343,radio,754,0.0823541060090065,CD player,485,0.049812693148851395,cassette,481,0.02222629077732563
394,394,Image of Cassette Player,Cassette Player,3627,tape player,848,0.10673539340496063,loudspeaker,632,0.08870304375886917,radio,754,0.07999338954687119,home theater,598,0.054940130561590195,cassette player,482,0.0470908097922802
395,395,Image of Cassette Player,Cassette Player,9206,CD player,485,0.17888730764389038,tape player,848,0.12251688539981842,radio,754,0.10709214955568314,cassette player,482,0.07538453489542007,cassette,481,0.030537476763129234
396,396,Image of Cassette Player,Cassette Player,8010,tape player,848,0.1692303866147995,CD player,485,0.16239362955093384,cassette player,482,0.12415739893913269,radio,754,0.058779798448085785,cassette,481,0.026590270921587944
397,397,Image of Cassette Player,Cassette Player,6912,tape player,848,0.19954779744148254,cassette player,482,0.1307516247034073,radio,754,0.06639757007360458,CD player,485,0.03816146031022072,modem,662,0.026853781193494797
398,398,Image of Cassette Player,Cassette Player,1206,tape player,848,0.12735019624233246,cassette player,482,0.0783267468214035,CD player,485,0.06621307134628296,printer,742,0.05661989748477936,radio,754,0.040302857756614685
399,399,Image of Cassette Player,Cassette Player,4504,iPod,605,0.16082222759723663,CD player,485,0.1355944126844406,tape player,848,0.0541854165494442,remote control,761,0.04080858454108238,cassette player,482,0.037714701145887375
400,400,Image of Cassette Player,Cassette Player,4101,CD player,485,0.20094582438468933,cassette player,482,0.07440946996212006,tape player,848,0.0571187399327755,radio,754,0.04875966161489487,cassette,481,0.04366954416036606
401,401,Image of Cassette Player,Cassette Player,5827,radio,754,0.12967807054519653,tape player,848,0.1270710527896881,cassette player,482,0.09866257756948471,cassette,481,0.06814988702535629,CD player,485,0.04653745889663696
402,402,Image of Cassette Player,Cassette Player,9826,tape player,848,0.1530531942844391,cassette player,482,0.12782976031303406,CD player,485,0.09386434406042099,radio,754,0.08346497267484665,cassette,481,0.05556154251098633
403,403,Image of Cassette Player,Cassette Player,8867,cassette,481,0.4468209743499756,tape player,848,0.13159891963005066,cassette player,482,0.08253946900367737,CD player,485,0.019137496128678322,Polaroid camera,732,0.006794194225221872
404,404,Image of Cassette Player,Cassette Player,7432,radio,754,0.10716854780912399,tape player,848,0.0760498121380806,cassette player,482,0.038951802998781204,CD player,485,0.03709229454398155,projector,745,0.013973129913210869
405,405,Image of Cassette Player,Cassette Player,5390,cassette player,482,0.16524317860603333,tape player,848,0.1544259786605835,cassette,481,0.11478026956319809,CD player,485,0.07265649735927582,radio,754,0.007349974010139704
406,406,Image of Cassette Player,Cassette Player,2362,CD player,485,0.4230216443538666,tape player,848,0.06193091347813606,cassette player,482,0.05257998779416084,cash machine,480,0.04349308833479881,radio,754,0.026743236929178238
407,407,Image of Cassette Player,Cassette Player,4842,radio,754,0.16727007925510406,tape player,848,0.11645693331956863,cassette player,482,0.1096535250544548,cassette,481,0.08368722349405289,CD player,485,0.036484796553850174
408,408,Image of Cassette Player,Cassette Player,5739,tape player,848,0.2078610360622406,cassette player,482,0.11329086124897003,CD player,485,0.09147224575281143,radio,754,0.04615723341703415,cassette,481,0.030075043439865112
409,409,Image of Cassette Player,Cassette Player,5859,radio,754,0.32027754187583923,CD player,485,0.14650031924247742,tape player,848,0.05994417890906334,cassette player,482,0.03240109607577324,cassette,481,0.01751917228102684
410,410,Image of Cassette Player,Cassette Player,7887,CD player,485,0.3048267662525177,tape player,848,0.0653853565454483,cassette player,482,0.05289202556014061,mailbox,637,0.04370637238025665,radio,754,0.023839179426431656
411,411,Image of Cassette Player,Cassette Player,9370,modem,662,0.1267062872648239,hard disc,592,0.08290572464466095,tape player,848,0.03674211725592613,radio,754,0.030468888580799103,CD player,485,0.022843092679977417
412,412,Image of Cassette Player,Cassette Player,7094,tape player,848,0.24776627123355865,CD player,485,0.1179400384426117,cassette player,482,0.10503027588129044,radio,754,0.06137220561504364,cassette,481,0.01497751846909523
413,413,Image of Cassette Player,Cassette Player,6380,cash machine,480,0.13830913603305817,tape player,848,0.10176202654838562,CD player,485,0.057061199098825455,cassette player,482,0.05435439944267273,radio,754,0.035521991550922394
414,414,Image of Cassette Player,Cassette Player,3886,CD player,485,0.16728781163692474,tape player,848,0.15245920419692993,cassette player,482,0.1284988522529602,radio,754,0.03738192468881607,cassette,481,0.01966753788292408
415,415,Image of Cassette Player,Cassette Player,3092,tape player,848,0.15361064672470093,CD player,485,0.09201479703187943,radio,754,0.07083189487457275,cassette player,482,0.058185987174510956,cassette,481,0.047566983848810196
416,416,Image of Cassette Player,Cassette Player,9492,radio,754,0.20156951248645782,CD player,485,0.07592477649450302,projector,745,0.0627695843577385,cassette player,482,0.05849373713135719,tape player,848,0.047951869666576385
417,417,Image of Cassette Player,Cassette Player,3334,radio,754,0.28105613589286804,CD player,485,0.20299555361270905,tape player,848,0.05781826004385948,desktop computer,527,0.035093821585178375,cassette player,482,0.031851474195718765
418,418,Image of Cassette Player,Cassette Player,4002,tape player,848,0.1204734519124031,cassette player,482,0.11139927804470062,radio,754,0.10578147321939468,CD player,485,0.07011162489652634,cassette,481,0.026707328855991364
419,419,Image of Cassette Player,Cassette Player,2039,tape player,848,0.1201995462179184,CD player,485,0.10627403855323792,cassette player,482,0.0750206932425499,radio,754,0.03826554864645004,loudspeaker,632,0.016695993021130562
420,420,Image of Cassette Player,Cassette Player,3344,radio,754,0.30016303062438965,CD player,485,0.057304706424474716,tape player,848,0.04080646112561226,cassette player,482,0.038811095058918,cassette,481,0.02458876371383667
421,421,Image of Cassette Player,Cassette Player,1180,cassette player,482,0.10715553164482117,tape player,848,0.09408450871706009,radio,754,0.09155198186635971,cassette,481,0.07391979545354843,Polaroid camera,732,0.03878268972039223
422,422,Image of Cassette Player,Cassette Player,6281,tape player,848,0.2064204066991806,CD player,485,0.1542896330356598,cassette player,482,0.12536033987998962,radio,754,0.029080476611852646,cassette,481,0.021288519725203514
423,423,Image of Cassette Player,Cassette Player,8965,CD player,485,0.11310367286205292,tape player,848,0.08123525977134705,cassette player,482,0.0645279511809349,radio,754,0.05092144012451172,cassette,481,0.03952433168888092
424,424,Image of Cassette Player,Cassette Player,6738,CD player,485,0.11062169820070267,radio,754,0.09610814601182938,tape player,848,0.09473808854818344,cassette,481,0.06400790810585022,cassette player,482,0.06345101445913315
425,425,Image of Cassette Player,Cassette Player,4698,tape player,848,0.1998995542526245,CD player,485,0.15203922986984253,cassette player,482,0.14306335151195526,radio,754,0.06355196982622147,cassette,481,0.025198884308338165
426,426,Image of Cassette Player,Cassette Player,3833,tape player,848,0.251257061958313,cassette player,482,0.18353649973869324,radio,754,0.08234764635562897,cassette,481,0.06727197021245956,CD player,485,0.01532284077256918
427,427,Image of Cassette Player,Cassette Player,1831,cassette,481,0.3865683376789093,cassette player,482,0.1340397745370865,tape player,848,0.1082715317606926,CD player,485,0.019217658787965775,Polaroid camera,732,0.010746507905423641
428,428,Image of Cassette Player,Cassette Player,8226,radio,754,0.1695706695318222,CD player,485,0.16917113959789276,tape player,848,0.08835820853710175,cassette player,482,0.06816969066858292,cassette,481,0.012717320583760738
429,429,Image of Cassette Player,Cassette Player,4908,CD player,485,0.23053999245166779,radio,754,0.08069129288196564,tape player,848,0.046656399965286255,cassette player,482,0.032832544296979904,desktop computer,527,0.028955822810530663
430,430,Image of Cassette Player,Cassette Player,1568,radio,754,0.28952717781066895,tape player,848,0.0906640812754631,cassette player,482,0.07644706219434738,cassette,481,0.04919040575623512,CD player,485,0.038463152945041656
431,431,Image of Cassette Player,Cassette Player,9680,fountain pen,563,0.10649660229682922,ballpoint,418,0.09322202205657959,printer,742,0.06940338760614395,tape player,848,0.061838455498218536,Polaroid camera,732,0.03590041771531105
432,432,Image of Cassette Player,Cassette Player,1669,CD player,485,0.36333560943603516,radio,754,0.11074396967887878,tape player,848,0.04097558185458183,cassette player,482,0.036253102123737335,cassette,481,0.015166858211159706
433,433,Image of Cassette Player,Cassette Player,6037,CD player,485,0.11107899993658066,tape player,848,0.09733440726995468,cassette player,482,0.08561976999044418,radio,754,0.08413650840520859,cassette,481,0.033020809292793274
434,434,Image of Cassette Player,Cassette Player,1296,CD player,485,0.4965769052505493,radio,754,0.12958912551403046,tape player,848,0.03976460546255112,cassette player,482,0.029193876311182976,modem,662,0.008924082852900028
435,435,Image of Cassette Player,Cassette Player,4322,CD player,485,0.2713640332221985,tape player,848,0.11609628051519394,radio,754,0.08591911196708679,cassette player,482,0.054167550057172775,cassette,481,0.01916370913386345
436,436,Image of Cassette Player,Cassette Player,2619,desktop computer,527,0.22322368621826172,radio,754,0.04861752316355705,projector,745,0.046514466404914856,CD player,485,0.041947949677705765,hard disc,592,0.03947921842336655
437,437,Image of Cassette Player,Cassette Player,8812,tape player,848,0.20430691540241241,cassette,481,0.19749081134796143,cassette player,482,0.17635677754878998,Polaroid camera,732,0.021151501685380936,CD player,485,0.011274336837232113
438,438,Image of Cassette Player,Cassette Player,8878,CD player,485,0.19529366493225098,tape player,848,0.18105965852737427,cassette player,482,0.0712343230843544,radio,754,0.02572045847773552,cassette,481,0.013756966218352318
439,439,Image of Cassette Player,Cassette Player,7858,cassette,481,0.1185871958732605,modem,662,0.11598759144544601,tape player,848,0.09487134218215942,cassette player,482,0.0737956315279007,CD player,485,0.056410275399684906
440,440,Image of Cassette Player,Cassette Player,2999,CD player,485,0.1569104939699173,radio,754,0.1024501621723175,cassette player,482,0.09639201313257217,tape player,848,0.07757394760847092,cassette,481,0.01971942000091076
441,441,Image of Cassette Player,Cassette Player,7056,radio,754,0.4017849266529083,cassette player,482,0.11262057721614838,tape player,848,0.09662068635225296,cassette,481,0.029114600270986557,CD player,485,0.027602005749940872
442,442,Image of Cassette Player,Cassette Player,1732,radio,754,0.21077950298786163,tape player,848,0.1149326041340828,CD player,485,0.08972210437059402,cassette player,482,0.06894265860319138,loudspeaker,632,0.029519354924559593
443,443,Image of Cassette Player,Cassette Player,7671,CD player,485,0.2773800790309906,radio,754,0.16955339908599854,cassette player,482,0.07275281101465225,tape player,848,0.06645356118679047,cassette,481,0.01451721042394638
444,444,Image of Cassette Player,Cassette Player,3279,toaster,859,0.06727441400289536,space heater,811,0.05299433693289757,radio,754,0.0432400144636631,tape player,848,0.03609251230955124,desktop computer,527,0.03416396677494049
445,445,Image of Cassette Player,Cassette Player,5728,cassette player,482,0.20965710282325745,tape player,848,0.17559237778186798,cassette,481,0.07566437125205994,CD player,485,0.022560380399227142,radio,754,0.015166327357292175
446,446,Image of Cassette Player,Cassette Player,9058,radio,754,0.15584605932235718,CD player,485,0.10931618511676788,tape player,848,0.09660454839468002,cassette player,482,0.08807800710201263,cassette,481,0.07918154448270798
447,447,Image of Cassette Player,Cassette Player,1366,tape player,848,0.1633339822292328,cassette player,482,0.11645457148551941,cassette,481,0.07140247523784637,CD player,485,0.0437447614967823,cellular telephone,487,0.043357279151678085
448,448,Image of Cassette Player,Cassette Player,7499,oscilloscope,688,0.20332364737987518,radio,754,0.1735304594039917,microwave,651,0.10846786946058273,CD player,485,0.0400858148932457,screen,782,0.029890187084674835
449,449,Image of Cassette Player,Cassette Player,2336,CD player,485,0.3391256630420685,loudspeaker,632,0.07229779660701752,Polaroid camera,732,0.06981261819601059,radio,754,0.04678177833557129,tape player,848,0.020901603624224663
450,450,Image of Cassette Player,Cassette Player,4406,cassette player,482,0.21183377504348755,tape player,848,0.20090830326080322,CD player,485,0.03850362077355385,cassette,481,0.031009482219815254,radio,754,0.027545077726244926
451,451,Image of Cassette Player,Cassette Player,7325,tape player,848,0.18791455030441284,CD player,485,0.10688772052526474,radio,754,0.09812825173139572,safe,771,0.07588164508342743,cassette player,482,0.061091285198926926
452,452,Image of Cassette Player,Cassette Player,4236,Polaroid camera,732,0.5700260996818542,tape player,848,0.02089562453329563,cassette player,482,0.009380071423947811,cassette,481,0.005280529148876667,mousetrap,674,0.004825229290872812
453,453,Image of Cassette Player,Cassette Player,6795,radio,754,0.16998419165611267,CD player,485,0.11770929396152496,tape player,848,0.08329920470714569,cassette player,482,0.07274121046066284,cassette,481,0.04437843710184097
454,454,Image of Cassette Player,Cassette Player,3007,tape player,848,0.16498588025569916,Polaroid camera,732,0.1000380739569664,cassette player,482,0.0816885381937027,cassette,481,0.05394503474235535,CD player,485,0.02543748915195465
455,455,Image of Cassette Player,Cassette Player,7181,tape player,848,0.18884292244911194,CD player,485,0.1876707375049591,radio,754,0.11451646685600281,cassette player,482,0.07575839012861252,cassette,481,0.011511634103953838
456,456,Image of Cassette Player,Cassette Player,4496,radio,754,0.17399214208126068,CD player,485,0.12795183062553406,tape player,848,0.04291047528386116,loudspeaker,632,0.03913886472582817,projector,745,0.024018293246626854
457,457,Image of Cassette Player,Cassette Player,7038,tape player,848,0.2718312740325928,cassette player,482,0.13745003938674927,CD player,485,0.06403836607933044,cassette,481,0.04430069029331207,oscilloscope,688,0.020892972126603127
458,458,Image of Cassette Player,Cassette Player,7332,tape player,848,0.23426683247089386,CD player,485,0.1541493833065033,cassette player,482,0.13698391616344452,cassette,481,0.0482930988073349,cash machine,480,0.022639183327555656
459,459,Image of Cassette Player,Cassette Player,5927,oscilloscope,688,0.15063825249671936,radio,754,0.1079537495970726,tape player,848,0.08850377798080444,cassette player,482,0.0787644311785698,CD player,485,0.03342839702963829
460,460,Image of Cassette Player,Cassette Player,5803,radio,754,0.11835888028144836,digital clock,530,0.07786669582128525,CD player,485,0.06793227791786194,tape player,848,0.05397826060652733,safe,771,0.04281081631779671
461,461,Image of Cassette Player,Cassette Player,1383,tape player,848,0.2029944360256195,CD player,485,0.0987282395362854,cassette player,482,0.08076494187116623,photocopier,713,0.04399490728974342,radio,754,0.03278091177344322
462,462,Image of Cassette Player,Cassette Player,9888,CD player,485,0.14571622014045715,radio,754,0.10290806740522385,tape player,848,0.053017713129520416,hard disc,592,0.0507185198366642,cassette player,482,0.01898842491209507
463,463,Image of Cassette Player,Cassette Player,2106,cash machine,480,0.2838813364505768,desktop computer,527,0.04576393589377403,tape player,848,0.03854202479124069,cassette player,482,0.019914250820875168,CD player,485,0.018905499950051308
464,464,Image of Cassette Player,Cassette Player,3462,CD player,485,0.14113740622997284,cash machine,480,0.10653914511203766,tape player,848,0.09036554396152496,cassette player,482,0.06255762279033661,mailbox,637,0.022078976035118103
465,465,Image of Cassette Player,Cassette Player,9086,projector,745,0.1373724490404129,tape player,848,0.0692233219742775,radio,754,0.06477320939302444,cassette player,482,0.03719339147210121,Polaroid camera,732,0.021572139114141464
466,466,Image of Cassette Player,Cassette Player,2003,cash machine,480,0.1844436228275299,web site,916,0.03469768166542053,stopwatch,826,0.02759239450097084,hard disc,592,0.01702396757900715,lighter,626,0.010660071857273579
467,467,Image of Cassette Player,Cassette Player,8077,tape player,848,0.11911999434232712,radio,754,0.10727211833000183,cassette,481,0.07915186882019043,cassette player,482,0.07347635924816132,CD player,485,0.07260076701641083
468,468,Image of Cassette Player,Cassette Player,6037,CD player,485,0.11107899993658066,tape player,848,0.09733440726995468,cassette player,482,0.08561976999044418,radio,754,0.08413650840520859,cassette,481,0.033020809292793274
