,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5,category_top6,index_top6,scores_top6,category_top7,index_top7,scores_top7,category_top8,index_top8,scores_top8,category_top9,index_top9,scores_top9,category_top10,index_top10,scores_top10
1123,1123,Image of Church,Church,3605,breakwater,460,0.10459066,barn,425,0.027130498,castle,483,0.02649387,maze,646,0.023153756,viaduct,888,0.019492516,volcano,980,0.017875792,valley,979,0.01686631,head cabbage,936,0.015881307,obelisk,682,0.015189718,park bench,703,0.014888312
1124,1124,Image of Church,Church,7763,tile roof,858,0.16634586,doormat,539,0.08355932,Komodo dragon,48,0.02578095,screw,783,0.018906202,coil,506,0.01266552,sandbar,977,0.009847027,chain,488,0.008794502,orange,950,0.008348331,park bench,703,0.008198252,quilt,750,0.0077700806
1125,1125,Image of Church,Church,9340,maze,646,0.4514705,scoreboard,781,0.036440942,book jacket,921,0.011798985,prayer rug,741,0.011071668,wall clock,892,0.009824156,analog clock,409,0.009710985,oscilloscope,688,0.0070690485,croquet ball,522,0.0063783713,sundial,835,0.00510901,ballplayer,981,0.004204268
1126,1126,Image of Church,Church,7287,volcano,980,0.057777964,stone wall,825,0.022351384,megalith,649,0.018572334,guillotine,583,0.016540958,alp,970,0.012011524,book jacket,921,0.0105073005,rapeseed,984,0.010452018,barn,425,0.008614017,cliff dwelling,500,0.008133236,castle,483,0.007818085
1127,1127,Image of Church,Church,9106,syringe,845,0.058181502,nail,677,0.02018425,pole,733,0.016923543,stone wall,825,0.016889818,chain,488,0.015193482,chainlink fence,489,0.011900891,megalith,649,0.011525772,quill,749,0.0106700985,lens cap,622,0.010432909,king snake,56,0.008690084
1128,1128,Image of Church,Church,6822,hook,600,0.22716251,umbrella,879,0.21583678,centipede,79,0.076805696,syringe,845,0.026301926,tricycle,870,0.0202751,thunder snake,52,0.015658496,night snake,60,0.009843849,scorpion,71,0.009766416,nematode,111,0.00836724,ringneck snake,53,0.006854361
1129,1129,Image of Church,Church,6979,sandbar,977,0.08151306,seashore,978,0.07962417,leatherback turtle,34,0.047292523,promontory,976,0.038549256,lakeside,975,0.030398166,geyser,974,0.022945417,tank,847,0.01714356,cliff,972,0.015822332,wreck,913,0.013092161,beacon,437,0.011815334
1130,1130,Image of Church,Church,6146,dung beetle,305,0.13612115,hermit crab,125,0.0363552,bottlecap,455,0.03615113,leatherback turtle,34,0.034726307,puffer,397,0.028860975,tennis ball,852,0.024303611,sidewinder,68,0.020942317,rock crab,119,0.020365331,conch,112,0.015234535,horned viper,66,0.013392196
1131,1131,Image of Church,Church,8139,sandbar,977,0.291715,seashore,978,0.031364232,maze,646,0.01943118,wool,911,0.016446088,bucket,463,0.015515215,doormat,539,0.014490277,conch,112,0.010502466,starfish,327,0.0071023135,dishrag,533,0.0070415335,acorn,988,0.0063015595
1132,1132,Image of Church,Church,3358,book jacket,921,0.036194637,lens cap,622,0.03063405,doormat,539,0.0297241,matchstick,644,0.022217587,syringe,845,0.011992674,street sign,919,0.0076066116,hatchet,596,0.005676838,notebook,681,0.005652468,nail,677,0.0056326333,sidewinder,68,0.004956061
1133,1133,Image of Church,Church,1722,pole,733,0.048817743,breakwater,460,0.03365518,thatch,853,0.021191122,volcano,980,0.020542447,broom,462,0.014482725,maze,646,0.013355947,go-kart,573,0.011567899,chainlink fence,489,0.011391054,stone wall,825,0.011112742,shopping cart,791,0.008483846
1134,1134,Image of Church,Church,2571,sandbar,977,0.05868957,langur,374,0.05155878,seashore,978,0.026980754,quilt,750,0.021240301,mushroom,947,0.014210986,patas,371,0.011975537,starfish,327,0.009166518,dingo,273,0.007482673,water snake,58,0.0072595435,brain coral,109,0.007238765
1135,1135,Image of Church,Church,6806,doormat,539,0.5086044,Komodo dragon,48,0.026057413,jackfruit,955,0.009102818,wool,911,0.007569862,tile roof,858,0.007090577,coil,506,0.006227384,honeycomb,599,0.005964248,armadillo,363,0.0053411727,maze,646,0.0047525377,mask,643,0.004450595
1136,1136,Image of Church,Church,9445,maze,646,0.22925866,jeep,609,0.06903338,loudspeaker,632,0.017589394,car wheel,479,0.013608246,tennis ball,852,0.013558522,Model T,661,0.012361911,grille,581,0.011847187,tray,868,0.010508996,convertible,511,0.010227041,manhole cover,640,0.010107246
1137,1137,Image of Church,Church,6733,book jacket,921,0.1123827,envelope,549,0.10384749,sundial,835,0.057383433,wing,908,0.04688151,radio telescope,755,0.027193801,handkerchief,591,0.023946218,binder,446,0.021251125,carton,478,0.014801096,packet,692,0.013102287,wallet,893,0.008337274
1138,1138,Image of Church,Church,6492,sandbar,977,0.04627776,seashore,978,0.02126271,starfish,327,0.016361644,shovel,792,0.013018433,bucket,463,0.011057566,acorn,988,0.0103144,fiddler crab,120,0.009983357,shopping cart,791,0.00885794,plow,730,0.008810645,park bench,703,0.008096647
1139,1139,Image of Church,Church,5071,sandbar,977,0.38207203,brain coral,109,0.06386127,seashore,978,0.015324556,doormat,539,0.008387874,quilt,750,0.00674121,swab,840,0.0063586365,wool,911,0.0034061861,velvet,885,0.0026192046,sunscreen,838,0.0025358761,sarong,775,0.002416731
1140,1140,Image of Church,Church,6756,dung beetle,305,0.08755664,fiddler crab,120,0.07271788,nail,677,0.030458765,cliff dwelling,500,0.02838901,lens cap,622,0.016054127,bottlecap,455,0.013911967,shovel,792,0.011679998,baseball,429,0.010145106,hook,600,0.00997479,lighter,626,0.0075026765
1141,1141,Image of Church,Church,6078,maze,646,0.14150833,sundial,835,0.06473391,dome,538,0.062207162,planetarium,727,0.020342601,manhole cover,640,0.018613003,patio,706,0.01630864,fountain,562,0.012468636,palace,698,0.012116003,doormat,539,0.009337234,brass,458,0.00912414
1142,1142,Image of Church,Church,9958,sea cucumber,329,0.061444763,sidewinder,68,0.037729867,acorn,988,0.03650912,horned viper,66,0.035202984,loggerhead,33,0.021560658,dung beetle,305,0.013640153,banded gecko,38,0.012168578,stone wall,825,0.009651391,hognose snake,54,0.009489516,doormat,539,0.008699031
1143,1143,Image of Church,Church,8025,soccer ball,805,0.43497014,ballplayer,981,0.1267388,rugby ball,768,0.054798752,football helmet,560,0.024931848,croquet ball,522,0.014484405,baseball,429,0.012356534,parachute,701,0.008376126,park bench,703,0.008336136,umbrella,879,0.005727933,swing,843,0.005420864
1144,1144,Image of Church,Church,3031,maze,646,0.17767063,tile roof,858,0.028396683,stone wall,825,0.017568061,patio,706,0.016385304,cannon,471,0.015603097,castle,483,0.015034764,doormat,539,0.012396464,honeycomb,599,0.008721297,park bench,703,0.007414028,pole,733,0.0069816117
1145,1145,Image of Church,Church,6193,soccer ball,805,0.07972343,baseball,429,0.060475063,rugby ball,768,0.031108722,ballplayer,981,0.03101399,golf ball,574,0.023454042,plow,730,0.016853508,armadillo,363,0.014817795,dung beetle,305,0.014563879,Norfolk terrier,185,0.014555475,hay,958,0.012973723
1146,1146,Image of Church,Church,4942,Norfolk terrier,185,0.29780784,Cardigan,264,0.025117619,Doberman,236,0.018209081,cowboy hat,515,0.018076189,soccer ball,805,0.013331194,barrel,427,0.012376455,plow,730,0.011476389,park bench,703,0.010613633,Italian greyhound,171,0.009730156,sandbar,977,0.008562037
1147,1147,Image of Church,Church,5781,stone wall,825,0.6641884,megalith,649,0.0058850613,broom,462,0.0016029585,breakwater,460,0.0015553575,tray,868,0.0015464999,parking meter,704,0.0013337919,bucket,463,0.0013310028,thatch,853,0.0011725649,beacon,437,0.0011603801,chainlink fence,489,0.0010968742
1148,1148,Image of Church,Church,2631,coil,506,0.15550517,stone wall,825,0.14273536,tile roof,858,0.055554815,maze,646,0.052518774,doormat,539,0.020812977,megalith,649,0.008794886,chainlink fence,489,0.0071267085,sandbar,977,0.0058041015,barn,425,0.0057000043,bucket,463,0.0051163863
1149,1149,Image of Church,Church,6019,maze,646,0.2747646,coil,506,0.036212713,doormat,539,0.010942542,stone wall,825,0.00861006,lumbermill,634,0.008486871,sandbar,977,0.007438512,brain coral,109,0.007335001,seashore,978,0.006065085,honeycomb,599,0.0058253594,horned viper,66,0.0050787963
1150,1150,Image of Church,Church,4699,stone wall,825,0.24311325,volcano,980,0.034604803,maze,646,0.022899767,megalith,649,0.016982576,guillotine,583,0.010516551,chain,488,0.009875241,alp,970,0.008104595,honeycomb,599,0.008087054,cannon,471,0.00782393,castle,483,0.007378273
1151,1151,Image of Church,Church,1292,doormat,539,0.24760933,iron,606,0.0185374,honeycomb,599,0.014825479,packet,692,0.009763046,street sign,919,0.00877242,confectionery,509,0.008392385,nail,677,0.007824055,space shuttle,812,0.0068416875,grocery store,582,0.0067903,tennis ball,852,0.0067609414
1152,1152,Image of Church,Church,6287,trilobite,69,0.08085169,cliff,972,0.03619032,rock crab,119,0.017757094,cliff dwelling,500,0.01339638,wool,911,0.013056746,ibex,350,0.012956537,megalith,649,0.012272332,stone wall,825,0.01066642,water snake,58,0.009462443,volcano,980,0.008843802
1153,1153,Image of Church,Church,5646,baseball,429,0.048351627,airship,405,0.039353367,ballplayer,981,0.03688274,lakeside,975,0.025458707,park bench,703,0.021570684,castle,483,0.020328544,rugby ball,768,0.01316417,armadillo,363,0.01187779,water bottle,898,0.010550511,barn,425,0.010434312
1154,1154,Image of Church,Church,1001,syringe,845,0.13651861,Band Aid,419,0.1008632,screw,783,0.04144106,matchstick,644,0.029294338,screwdriver,784,0.02211985,drumstick,542,0.02152366,nail,677,0.016305044,lighter,626,0.013538293,pill bottle,720,0.008513448,water bottle,898,0.008453051
1155,1155,Image of Church,Church,4820,syringe,845,0.036336135,night snake,60,0.031518165,wall clock,892,0.027946299,Band Aid,419,0.027201403,switch,844,0.021487866,umbrella,879,0.020287992,armadillo,363,0.017737417,nail,677,0.015833437,centipede,79,0.014411729,broom,462,0.013508103
1156,1156,Image of Church,Church,6995,starfish,327,0.029442092,conch,112,0.02505456,seashore,978,0.023430856,sandbar,977,0.01826403,plow,730,0.014426905,bucket,463,0.012249435,parachute,701,0.01131424,ballplayer,981,0.010846511,tennis ball,852,0.010470258,leatherback turtle,34,0.009385341
1157,1157,Image of Church,Church,3771,sandbar,977,0.01623328,tricycle,870,0.014346841,bucket,463,0.012680216,junco,13,0.011247468,soccer ball,805,0.0112306615,swing,843,0.01086952,park bench,703,0.010393039,armadillo,363,0.008688458,West Highland white terrier,203,0.008411156,parking meter,704,0.007914498
1158,1158,Image of Church,Church,7640,doormat,539,0.4088519,maze,646,0.16835277,dishrag,533,0.03857948,football helmet,560,0.005852094,golf ball,574,0.0055118706,oscilloscope,688,0.0053490787,tennis ball,852,0.0046528615,wool,911,0.0040339166,prayer rug,741,0.0039256965,velvet,885,0.0039012083
1159,1159,Image of Church,Church,6091,doormat,539,0.2369028,carton,478,0.088455334,envelope,549,0.08593539,ashcan,412,0.0647575,packet,692,0.049093906,paintbrush,696,0.03310443,maze,646,0.01922599,prayer rug,741,0.015746042,tray,868,0.013869416,binder,446,0.013649938
1160,1160,Image of Church,Church,1960,doormat,539,0.25704712,ping-pong ball,722,0.02550566,armadillo,363,0.021554431,grocery store,582,0.014544645,bubble,971,0.012794062,cup,968,0.011507715,honeycomb,599,0.011083685,confectionery,509,0.009336026,strainer,828,0.008613389,coil,506,0.008133116
1161,1161,Image of Church,Church,2417,valley,979,0.18860812,alp,970,0.14879066,lakeside,975,0.06694807,tile roof,858,0.037059024,palace,698,0.016959202,seashore,978,0.016320141,cliff,972,0.013594047,monitor,664,0.011514458,promontory,976,0.008999712,castle,483,0.0062686442
1162,1162,Image of Church,Church,3096,baseball,429,0.045467515,tennis ball,852,0.036031004,Norfolk terrier,185,0.035197318,fiddler crab,120,0.02188977,acorn,988,0.021794934,dung beetle,305,0.014928619,soccer ball,805,0.0118767945,croquet ball,522,0.011440305,bottlecap,455,0.010961447,Eskimo dog,248,0.009404239
1163,1163,Image of Church,Church,5474,racket,752,0.17439725,maze,646,0.09248408,go-kart,573,0.06866318,volleyball,890,0.017011916,ping-pong ball,722,0.015383836,soccer ball,805,0.014823093,tennis ball,852,0.01469243,forklift,561,0.014148005,wing,908,0.013614239,patio,706,0.012958693
1164,1164,Image of Church,Church,4116,wool,911,0.03685342,hay,958,0.02131884,Band Aid,419,0.02017267,thimble,855,0.018311905,screw,783,0.017119382,seashore,978,0.013932856,carton,478,0.012657033,military uniform,652,0.010622989,pole,733,0.009514126,apiary,410,0.009373965
1165,1165,Image of Church,Church,7113,soccer ball,805,0.083555564,park bench,703,0.038555536,Norfolk terrier,185,0.019054784,swing,843,0.017299218,umbrella,879,0.016982978,baseball,429,0.01628071,tennis ball,852,0.013404451,croquet ball,522,0.012605726,barn,425,0.011133742,golf ball,574,0.01072632
1166,1166,Image of Church,Church,9572,honeycomb,599,0.38528454,stone wall,825,0.04648294,maze,646,0.019768657,doormat,539,0.019551639,tennis ball,852,0.0059585036,chainlink fence,489,0.0043284884,tile roof,858,0.004274573,jackfruit,955,0.0041622594,wool,911,0.0033624605,bucket,463,0.0032129618
1167,1167,Image of Church,Church,5021,tennis ball,852,0.030014623,seashore,978,0.023169661,sandbar,977,0.022609536,park bench,703,0.018855583,leatherback turtle,34,0.01675961,tractor,866,0.013496673,hermit crab,125,0.013030928,soccer ball,805,0.010724041,conch,112,0.009930547,umbrella,879,0.009416921
1168,1168,Image of Church,Church,3446,alp,970,0.06264312,planetarium,727,0.050951697,valley,979,0.027164713,lakeside,975,0.026644658,liner,628,0.018812504,shopping cart,791,0.018505719,lifeboat,625,0.018338192,dam,525,0.017406289,stretcher,830,0.01681792,palace,698,0.016209478
1169,1169,Image of Church,Church,7730,velvet,885,0.048216898,hook,600,0.03219321,safety pin,772,0.019170424,maze,646,0.018432641,can opener,473,0.013982852,brain coral,109,0.0128670605,doormat,539,0.01068268,running shoe,770,0.010218105,shovel,792,0.010065136,sunscreen,838,0.009903543
1170,1170,Image of Church,Church,3846,armadillo,363,0.037102904,Norfolk terrier,185,0.027584242,dung beetle,305,0.023531908,miniature schnauzer,196,0.022295289,soccer ball,805,0.01961627,plow,730,0.019018328,Shih-Tzu,155,0.0136258425,silky terrier,201,0.01226182,Weimaraner,178,0.011351263,shopping cart,791,0.009117332
1171,1171,Image of Church,Church,4631,park bench,703,0.2241921,lakeside,975,0.019648876,tricycle,870,0.018855205,seashore,978,0.01124333,barn,425,0.011058582,worm fence,912,0.0104737105,stone wall,825,0.010436291,umbrella,879,0.009587493,picket fence,716,0.0090379445,ballplayer,981,0.008637601
1172,1172,Image of Church,Church,1382,park bench,703,0.1085984,umbrella,879,0.022788158,chain,488,0.017100293,bucket,463,0.01663985,pole,733,0.01634889,ashcan,412,0.0144216325,tile roof,858,0.01381687,tripod,872,0.013692952,groom,982,0.013426677,swing,843,0.01219068
1173,1173,Image of Church,Church,3398,maze,646,0.115979426,manhole cover,640,0.08842354,coil,506,0.073377416,tray,868,0.03821562,dome,538,0.029684827,fountain,562,0.023466976,sundial,835,0.020104934,vault,884,0.008964731,palace,698,0.0083800955,analog clock,409,0.008066199
1174,1174,Image of Church,Church,4529,doormat,539,0.3859298,brass,458,0.042341474,manhole cover,640,0.023879144,prayer rug,741,0.015318537,chest,492,0.011993123,tray,868,0.009402459,shield,787,0.008195737,buckle,464,0.0069579515,fire screen,556,0.006456602,maze,646,0.0053650076
1175,1175,Image of Church,Church,2925,sandbar,977,0.13211791,terrapin,36,0.103604846,acorn,988,0.04437764,seashore,978,0.04317575,dung beetle,305,0.03014179,lakeside,975,0.027779227,conch,112,0.025841577,hermit crab,125,0.020460373,fiddler crab,120,0.020022303,promontory,976,0.016387125
1176,1176,Image of Church,Church,9337,sandbar,977,0.34056357,seashore,978,0.07340451,bolete,997,0.0095420815,maze,646,0.004914223,starfish,327,0.0046097436,dingo,273,0.0040115067,leatherback turtle,34,0.0035311964,bubble,971,0.0033766874,conch,112,0.0033300312,Arabian camel,354,0.0031214159
1177,1177,Image of Church,Church,6610,alp,970,0.07867454,wing,908,0.06145892,solar dish,807,0.040111117,tile roof,858,0.032048263,airliner,404,0.029108627,airship,405,0.02375369,seashore,978,0.022427397,balloon,417,0.019424163,palace,698,0.016601134,dome,538,0.01580431
1178,1178,Image of Church,Church,5852,maze,646,0.09526727,doormat,539,0.05677645,sandbar,977,0.034727175,quilt,750,0.025828656,shield,787,0.01863676,racer,751,0.018023334,rugby ball,768,0.012788597,prayer rug,741,0.011191483,seashore,978,0.010497376,soccer ball,805,0.008866981
1179,1179,Image of Church,Church,8059,seashore,978,0.12263188,sandbar,977,0.031512197,park bench,703,0.019694239,promontory,976,0.01683338,bucket,463,0.01523933,umbrella,879,0.014776303,ballplayer,981,0.014658208,cliff,972,0.01449451,pier,718,0.013017288,soccer ball,805,0.012348064
1180,1180,Image of Church,Church,7272,stone wall,825,0.21797882,buckeye,990,0.19454354,doormat,539,0.04775458,sea urchin,328,0.028970363,coil,506,0.015100747,grocery store,582,0.013668705,pot,738,0.010855844,sea anemone,108,0.006647699,acorn,988,0.0066455468,cardoon,946,0.006162734
1181,1181,Image of Church,Church,5324,sandbar,977,0.054646246,warthog,343,0.022231031,hyena,276,0.02196767,macaque,373,0.019279134,Arabian camel,354,0.01891275,bustard,138,0.018405436,seashore,978,0.015464828,ostrich,9,0.015217395,wood rabbit,330,0.014661469,gazelle,353,0.01426791
1182,1182,Image of Church,Church,7766,ant,310,0.44493183,dung beetle,305,0.02101228,padlock,695,0.017355032,switch,844,0.013081952,cockroach,314,0.010693026,bucket,463,0.0076388875,shovel,792,0.0066226716,dough,961,0.0055506504,barrel,427,0.0051551354,quill,749,0.004968241
1183,1183,Image of Church,Church,1673,spotlight,818,0.11071362,forklift,561,0.08415578,stage,819,0.03983238,turnstile,877,0.020244958,ashcan,412,0.017472884,pier,718,0.014426544,prison,743,0.012579767,planetarium,727,0.01173607,streetcar,829,0.011297243,shopping cart,791,0.01056736
1184,1184,Image of Church,Church,2645,hay,958,0.18741374,parachute,701,0.042083144,screw,783,0.01968343,wool,911,0.01365249,padlock,695,0.013377509,notebook,681,0.011645814,lens cap,622,0.0098853335,pill bottle,720,0.009353053,racer,751,0.008882698,harvester,595,0.00828083
1185,1185,Image of Church,Church,1890,acorn,988,0.23262951,tennis ball,852,0.084668376,dung beetle,305,0.036925215,bottlecap,455,0.029473666,nail,677,0.017921986,golf ball,574,0.015137671,ping-pong ball,722,0.0136194825,baseball,429,0.011328011,Norfolk terrier,185,0.011131568,beer bottle,440,0.010266161
1186,1186,Image of Church,Church,1607,syringe,845,0.045403305,wall clock,892,0.037620854,ping-pong ball,722,0.03297398,ant,310,0.03186381,cockroach,314,0.023234833,centipede,79,0.019444011,bottlecap,455,0.014589588,drumstick,542,0.013651217,leatherback turtle,34,0.013545534,mousetrap,674,0.01291162
1187,1187,Image of Church,Church,2882,doormat,539,0.37875083,honeycomb,599,0.08532596,stone wall,825,0.071832955,maze,646,0.007913382,jackfruit,955,0.0069294786,coil,506,0.0048639155,tile roof,858,0.004394133,megalith,649,0.003571335,ear,998,0.0032739537,matchstick,644,0.0029578044
1188,1188,Image of Church,Church,6197,doormat,539,0.42200965,stone wall,825,0.039106,coil,506,0.0072064945,acorn,988,0.007190389,tray,868,0.00687604,grocery store,582,0.0068435646,buckeye,990,0.0063420516,tennis ball,852,0.004963198,confectionery,509,0.0045153247,tile roof,858,0.00408288
1189,1189,Image of Church,Church,1670,tile roof,858,0.13916066,doormat,539,0.08681514,chainlink fence,489,0.056521576,maze,646,0.02509521,park bench,703,0.014926364,pole,733,0.011963483,quilt,750,0.011015335,chain,488,0.010726283,tennis ball,852,0.009956209,barracouta,389,0.007853719
1190,1190,Image of Church,Church,2052,dung beetle,305,0.040820908,stone wall,825,0.032881413,doormat,539,0.01296804,Gila monster,45,0.012850934,nail,677,0.011567388,crayfish,124,0.010112608,coho,391,0.008044817,centipede,79,0.007881637,tarantula,76,0.007492989,broom,462,0.0070167743
1191,1191,Image of Church,Church,9172,doormat,539,0.14169289,coil,506,0.1167375,stone wall,825,0.04899639,broccoli,937,0.030058898,head cabbage,936,0.02074001,cauliflower,938,0.010739613,sea urchin,328,0.007926507,grocery store,582,0.0072809844,honeycomb,599,0.00656025,confectionery,509,0.006351523
1192,1192,Image of Church,Church,3696,tennis ball,852,0.053687327,acorn,988,0.033214096,ant,310,0.023068737,nail,677,0.02063836,slug,114,0.017431084,dung beetle,305,0.015918357,golf ball,574,0.015441423,lakeside,975,0.011473759,buckeye,990,0.010539186,sunglasses,837,0.010500176
1193,1193,Image of Church,Church,5444,rock crab,119,0.04577546,starfish,327,0.04040662,lakeside,975,0.034813087,common iguana,39,0.029477881,sea urchin,328,0.025474299,breakwater,460,0.018209277,seashore,978,0.016105255,stone wall,825,0.014945404,oystercatcher,143,0.0135441935,valley,979,0.011890588
1194,1194,Image of Church,Church,4268,maze,646,0.13872594,greenhouse,580,0.115648285,wreck,913,0.084812105,alp,970,0.030051475,solar dish,807,0.020040467,bullet train,466,0.017177243,balloon,417,0.014831235,dome,538,0.01433966,valley,979,0.011612545,cab,468,0.011221552
1195,1195,Image of Church,Church,5686,seashore,978,0.17321818,breakwater,460,0.06971788,leatherback turtle,34,0.03136256,conch,112,0.024898725,loggerhead,33,0.018884989,sandbar,977,0.017765481,Norfolk terrier,185,0.014929279,wreck,913,0.011251036,bucket,463,0.010325641,starfish,327,0.010204551
1196,1196,Image of Church,Church,3636,tray,868,0.62270117,maze,646,0.03790213,oscilloscope,688,0.009080611,scoreboard,781,0.008193765,steam locomotive,820,0.0066329194,digital watch,531,0.006290222,tank,847,0.004612467,jigsaw puzzle,611,0.0044187843,theater curtain,854,0.004017858,bottlecap,455,0.003599466
1197,1197,Image of Church,Church,5471,stone wall,825,0.57910305,doormat,539,0.01482959,broom,462,0.006237607,bucket,463,0.004336231,megalith,649,0.0042404705,nail,677,0.003750942,coil,506,0.0037179987,swab,840,0.0032259708,chainlink fence,489,0.0026487338,parking meter,704,0.0024361126
1198,1198,Image of Church,Church,4296,doormat,539,0.031317003,plow,730,0.027266191,honeycomb,599,0.026176639,shopping cart,791,0.022715049,park bench,703,0.014729279,thatch,853,0.013086026,bubble,971,0.011851092,chain,488,0.010878187,fountain,562,0.010849149,umbrella,879,0.010551538
1199,1199,Image of Church,Church,4910,maze,646,0.37765554,sundial,835,0.00886787,cab,468,0.0040663253,manhole cover,640,0.003990972,unicycle,880,0.0038996814,shopping cart,791,0.00283535,racer,751,0.0024654865,aircraft carrier,403,0.0023421987,traffic light,920,0.0023359617,mailbox,637,0.002280422
1200,1200,Image of Church,Church,4799,stone wall,825,0.46809027,doormat,539,0.021757394,maze,646,0.015217854,castle,483,0.0065683783,megalith,649,0.005046877,broom,462,0.004537425,tile roof,858,0.0043807817,cannon,471,0.0042626197,coil,506,0.0040975134,barn,425,0.0040804218
1201,1201,Image of Church,Church,9290,nematode,111,0.07520204,acorn,988,0.034048684,ringneck snake,53,0.029843751,chainlink fence,489,0.028892038,knot,616,0.02075911,syringe,845,0.018932682,vine snake,59,0.013945768,crutch,523,0.011492282,coral fungus,991,0.011145738,dung beetle,305,0.010775776
1202,1202,Image of Church,Church,9706,sandbar,977,0.1006508,seashore,978,0.043256395,starfish,327,0.016286116,promontory,976,0.0151566155,park bench,703,0.01473817,lakeside,975,0.0145828435,barn,425,0.014466473,breakwater,460,0.012556411,plow,730,0.012385574,bucket,463,0.0122105535
1203,1203,Image of Church,Church,2516,acorn,988,0.10599962,grocery store,582,0.08829053,doormat,539,0.08519738,wooden spoon,910,0.03057382,confectionery,509,0.026358556,buckeye,990,0.02621355,strainer,828,0.020739248,tray,868,0.01803097,bucket,463,0.010661991,packet,692,0.010521083
1204,1204,Image of Church,Church,7620,soccer ball,805,0.09416134,park bench,703,0.0680879,swing,843,0.04994544,umbrella,879,0.0381521,ballplayer,981,0.0147613175,crutch,523,0.014521782,baseball,429,0.012312934,tricycle,870,0.012107946,shopping cart,791,0.01203909,folding chair,559,0.010977957
1205,1205,Image of Church,Church,6991,nail,677,0.36833966,matchstick,644,0.09238152,pole,733,0.038828123,hammer,587,0.03705189,parallel bars,702,0.029353606,shovel,792,0.02553807,balance beam,416,0.020742266,parking meter,704,0.015592607,analog clock,409,0.009637938,swing,843,0.008028113
1206,1206,Image of Church,Church,7211,street sign,919,0.34578156,brass,458,0.036524545,doormat,539,0.020835627,picket fence,716,0.015783163,mailbox,637,0.014730043,greenhouse,580,0.0078701805,chainlink fence,489,0.0075293914,pot,738,0.007422147,book jacket,921,0.0062970477,bookshop,454,0.005411436
1207,1207,Image of Church,Church,9074,amphibian,408,0.124764085,sandbar,977,0.05777335,barrel,427,0.02514746,seashore,978,0.016668266,mobile home,660,0.01139288,lakeside,975,0.009128932,rain barrel,756,0.007463928,cliff,972,0.0067323614,tractor,866,0.0059261536,shovel,792,0.0058228527
1208,1208,Image of Church,Church,2427,sandbar,977,0.15319583,seashore,978,0.05556731,leatherback turtle,34,0.031684376,conch,112,0.022067606,promontory,976,0.010877181,fiddler crab,120,0.010690938,radio telescope,755,0.00901752,wreck,913,0.008195676,barn,425,0.008081139,lakeside,975,0.0075112362
1209,1209,Image of Church,Church,5186,parachute,701,0.04154624,leatherback turtle,34,0.039838962,seashore,978,0.03343502,soccer ball,805,0.024884813,rugby ball,768,0.022592183,golf ball,574,0.014376946,echidna,102,0.014268727,water bottle,898,0.011131112,American alligator,50,0.011118914,plastic bag,728,0.010866472
1210,1210,Image of Church,Church,8155,doormat,539,0.06097923,stone wall,825,0.05873724,jackfruit,955,0.04115688,tile roof,858,0.039292194,acorn,988,0.03101647,tennis ball,852,0.013915527,brain coral,109,0.0135373995,wool,911,0.01168865,honeycomb,599,0.011154708,chain mail,490,0.0110477675
1211,1211,Image of Church,Church,3806,maze,646,0.7553136,knot,616,0.0101113,tennis ball,852,0.009878829,soccer ball,805,0.0057039075,tricycle,870,0.0038371615,vine snake,59,0.0037051954,football helmet,560,0.0035015137,maypole,645,0.0026087682,chainlink fence,489,0.0020812338,nematode,111,0.0016830435
1212,1212,Image of Church,Church,6110,ballplayer,981,0.15731004,baseball,429,0.05538953,parachute,701,0.020104963,soccer ball,805,0.01744428,hay,958,0.0119504025,tractor,866,0.0118057905,radio telescope,755,0.0105487835,racket,752,0.009058785,megalith,649,0.008900723,barrel,427,0.008102223
1213,1213,Image of Church,Church,3622,stone wall,825,0.48668537,doormat,539,0.08881183,tray,868,0.007187792,coil,506,0.007165808,acorn,988,0.0060695778,megalith,649,0.0054347445,grocery store,582,0.003951889,confectionery,509,0.0039458745,broom,462,0.0039293743,bucket,463,0.0033902444
1214,1214,Image of Church,Church,8540,coil,506,0.26759723,African elephant,386,0.037702776,tusker,101,0.029487308,Indian elephant,385,0.028166499,brain coral,109,0.017077101,maze,646,0.010825088,wool,911,0.010585981,honeycomb,599,0.007377355,doormat,539,0.0063007227,jackfruit,955,0.0061771576
1215,1215,Image of Church,Church,2406,tile roof,858,0.13767275,stone wall,825,0.025744129,tusker,101,0.02140444,coil,506,0.020446155,quilt,750,0.020149702,African elephant,386,0.019903764,doormat,539,0.018441072,Indian elephant,385,0.016316738,snail,113,0.015463096,pole,733,0.011111371
1216,1216,Image of Church,Church,6296,sandbar,977,0.14467408,seashore,978,0.038435224,park bench,703,0.014543866,bucket,463,0.010488775,pole,733,0.008667845,starfish,327,0.00767207,barn,425,0.0071645365,cliff,972,0.006916177,shopping cart,791,0.006692121,conch,112,0.006451626
1217,1217,Image of Church,Church,5487,maze,646,0.20129302,manhole cover,640,0.10256993,doormat,539,0.0072894534,wall clock,892,0.0069190324,carton,478,0.0053136656,stone wall,825,0.0050289487,tray,868,0.0049988525,tile roof,858,0.0037542859,bucket,463,0.0033094054,chain,488,0.0031885451
